oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
1546108400003950,211926863,2459873.7742241374,59873.268634300002,18.6317902,0.0419210307,0,zg,5.7218049000000004,13.678016700000001,0.749000013,-0.023,20221021268623,1546,0x8,0x4,21.8899994,26.2584953,0.027136188,-0.089625746,1.60024556e-05,30,1.04999995,2
1546108400003950,212422465,2459878.7300746073,59878.224652800003,18.1543503,0.0305124484,0,zg,5.7217849000000003,13.6780352,0.745999992,-0.0209999997,20221026224630,1546,0x8,0x4,21.5699997,26.3035336,0.0274362359,-0.0659363642,1.60577056e-05,30,1.06400001,2
1546108400003950,215120846,2459905.7123294952,59905.208460599999,18.2007446,0.0314267389,32768,zg,5.7217913999999999,13.678028899999999,1.16199994,-0.0960000008,20221122208461,1546,0x8,0x4,21.1200008,25.9355145,0.0393936932,-0.0943027288,3.626736e-05,30,1.06500006,2
1546108400003950,241739534,2460171.8993189838,60171.395347199999,20.3009357,0.127960116,65535,zg,5.7217804000000001,13.678048799999999,0.958999991,-0.0450000018,20230815395324,1546,0x8,0x4,21.8600006,26.2659225,0.0246671475,-0.0680670813,1.34413804e-05,30,1.10500002,2
1546108400003950,245538501,2460209.8907672456,60209.385011600003,20.1054268,0.114950366,32768,zg,5.7217368000000004,13.6780583,1.16900003,-0.108999997,20230922385012,1546,0x8,0x4,20.5900002,25.4901199,0.0647365302,-0.0627147928,0.000122946789,30,1.07599998,2
1546108400003950,245727780,2460211.7835886613,60211.277800900003,20.1038322,0.114843495,0,zg,5.7217985999999996,13.6780325,0.65200001,0.0520000011,20230924277801,1546,0x8,0x4,21.2700005,26.3240585,0.0320052281,-0.0941442475,2.24467822e-05,30,1.12300003,2
1546108400003950,245827621,2460212.7820176343,60212.2762153,19.8985939,0.10126128,0,zg,5.7217631000000004,13.6780302,0.878000021,0.0120000001,20230925276204,1546,0x8,0x4,21.2299995,26.2940865,0.0339004584,-0.0510202944,2.51628189e-05,30,1.12100005,2
1546108400003950,246730711,2460221.8129773294,60221.307118099998,17.5952435,0.0220478531,0,zg,5.7217982000000003,13.678032200000001,0.833000004,-0.0680000037,20231004307106,1546,0x8,0x4,21,26.3174095,0.0327272639,-0.0954558849,2.60046399e-05,30,1.04999995,2
1546208400016456,58142712,2458335.9303574143,58335.427129600001,20.1432838,0.141262114,0,zr,5.7217663999999999,13.6780194,0.301999986,0.0790000036,20180805427130,1546,0x8,0x4,21.4400005,26.2016544,0.025416417,0.117606886,1.3843669e-05,30,1.10099995,2
1546208400016456,58142759,2458335.930820453,58335.427592599997,20.1257534,0.139790669,0,zr,5.7217770999999997,13.677985899999999,1.06299996,-0.177000001,20180805427581,1546,0x8,0x4,21.4200001,26.2061253,0.0248654764,0.122473486,1.3194287e-05,30,1.10000002,2
1546208400016456,58242767,2458336.9309823448,58336.427673600003,19.9016018,0.121340252,0,zr,5.7217627000000002,13.678037,1.42499995,-0.200000003,20180806427674,1546,0x8,0x4,21.2600002,26.2229824,0.0244052336,0.124203406,1.26053274e-05,30,1.09500003,2
1546208400016456,58242813,2458336.9314453858,58336.4281366,20.1851158,0.144776165,0,zr,5.7217102000000004,13.6780457,0.759000003,-0.00600000005,20180806428125,1546,0x8,0x4,21.1700001,26.2204952,0.0254622698,0.122220881,1.38187625e-05,30,1.09500003,2
1546208400016456,58345836,2458337.961759293,58337.4583681,20.0450993,0.133054376,0,zr,5.7217833999999996,13.678047100000001,1.176,-0.123000003,20180807458368,1546,0x8,0x4,21.6100006,26.1921349,0.0247489233,0.123744607,1.30054141e-05,30,1.05900002,2
