oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
663115100005802,100339858,2458757.8973441822,58757.398587999996,19.4145393,0.0710894167,0,zg,117.3211063,36.907734499999997,0.838999987,0.108999997,20191001398009,663,0xf,0x1,20.3799992,25.9795723,0.0392344818,-0.0525845289,2.54670449e-05,30,2.44700003,2
663115100005802,100947326,2458763.9725908558,58763.473263899999,18.7999706,0.0456989072,0,zg,117.3213056,36.907752600000002,1.05599999,-0.0729999989,20191007473252,663,0xf,0x1,21.6200008,26.1683292,0.0278507881,-0.0711512193,7.99949612e-06,30,1.30799997,1
663115100005802,101246674,2458766.9663595692,58766.466747699997,19.2454205,0.0627525523,0,zg,117.3213294,36.907761700000002,0.689999998,0.0649999976,20191010466748,663,0xf,0x1,21.2600002,26.1541672,0.0308279227,-0.0550117344,1.00167372e-05,30,1.29799998,1
663115100005802,102452728,2458779.0280471761,58778.527280100003,18.8666077,0.0478568524,0,zg,117.32128109999999,36.907724299999998,1.102,-0.112999998,20191022527234,663,0xf,0x1,20.5300007,26.2084122,0.0351333544,-0.0260406062,1.82058175e-05,30,1.02199996,1
663115100005802,103654150,2458791.0433973437,58790.541504599998,19.927309,0.104507156,0,zg,117.3213416,36.907753700000001,0.444999993,0.0719999969,20191103541296,663,0xf,0x1,21.5499992,26.2336483,0.0295139253,-0.0720945373,9.11826737e-06,30,1.00100005,1
663115100005802,104255011,2458797.0525460094,58796.550115700004,20.5122566,0.161043525,0,zg,117.3210342,36.9078102,1.40100002,-0.404000014,20191109550104,663,0xf,0x1,20.8700008,26.2158413,0.03181649,-0.0436609611,1.22982819e-05,30,1.01499999,1
663115100005802,104853891,2458803.0418533552,58802.538912000004,19.1066036,0.0567331389,0,zg,117.3213421,36.9077482,0.470999986,-0.108999997,20191115538912,663,0xf,0x1,20.4200001,26.2193813,0.0337229855,-0.0550006889,1.89027269e-05,30,1.01999998,1
663115100005802,105743564,2458811.9392915419,58811.4356481,19.1577015,0.0588677824,32768,zg,117.32128280000001,36.907801599999999,1.21899998,-0.0759999976,20191124435648,663,0xf,0x1,21.0200005,26.158989,0.0426466838,-0.0705314428,2.0819265e-05,30,1.02400005,1
663115100005802,106943662,2458823.9410742726,58823.436620400003,19.599987,0.0816539526,32768,zg,117.3211113,36.907786799999997,0.312000006,-0.0260000005,20191206436528,663,0xf,0x1,19.7800007,24.6093884,0.0433965847,-0.0795111135,5.9579339e-05,30,1.00100005,1
663115100005802,107951917,2458834.0241671032,58833.519178199997,18.9892292,0.0521652587,0,zg,117.3215022,36.907869599999998,1.12399995,0.444999993,20191216519167,663,0xf,0x1,19.0300007,26.3178215,0.0392733663,-0.0222512074,6.36498371e-05,30,1.16299999,1
663115100005802,108348472,2458837.989881068,58837.484722200003,18.8503838,0.0473199859,0,zg,117.3211957,36.907750100000001,1.03400004,-0.0270000007,20191220484711,663,0xf,0x1,20.6599998,26.3571167,0.0329270326,-0.06244516,1.45586055e-05,30,1.09200001,3
663115100005802,108444512,2458838.9503237139,58838.445127300001,19.7234936,0.0896067545,32768,zg,117.3212312,36.907741399999999,0.986999989,-0.179000005,20191221445127,663,0xf,0x1,20.2600002,25.7138252,0.0380507037,-0.0520749055,2.60203396e-05,30,1.02499998,3
663115100005802,109248538,2458846.9908348755,58846.485381899998,19.7122326,0.0888492987,0,zg,117.32123249999999,36.907779599999998,0.615999997,-0.075000003,20191229485370,663,0xf,0x1,21.2900009,26.3335781,0.0335409567,-0.0733584687,1.19399638e-05,30,1.16900003,1
663115100005802,109546989,2458849.9754171269,58849.469895800001,20.3680191,0.145281777,0,zg,117.3213636,36.907780700000004,1.18099999,0.0549999997,20200101469838,663,0xf,0x1,21.3700008,26.3573723,0.0317839421,-0.0911528468,1.05647778e-05,30,1.14400005,1
663115100005802,109846293,2458852.9685147484,58852.462939800003,19.243782,0.0626773685,0,zg,117.3212766,36.907771199999999,0.763999999,0.00499999989,20200104462928,663,0xf,0x1,21.8299999,26.3600826,0.0290116295,-0.0825099871,8.67123617e-06,30,1.148,1
663115100005802,109945618,2458853.9617700218,58853.456180599998,19.3599052,0.0682682395,0,zg,117.3212862,36.907775700000002,0.838999987,-0.0649999976,20200105456169,663,0xf,0x1,21.7099991,26.3622932,0.0308628809,-0.0892866701,9.85825864e-06,30,1.13499999,1
663115100005802,110118226,2458855.6878790623,58855.182268500001,18.6276894,0.0406637043,0,zg,117.32109199999999,36.907673799999998,0.722000003,0.111000001,20200107182257,663,0xf,0x1,19.3500004,26.2846565,0.041658476,-0.0313765705,5.55959268e-05,30,1.61099994,1
663115100005802,110711317,2458861.6188162956,58861.1131713,19.4899445,0.0751955286,0,zg,117.321236,36.907779400000003,0.356000006,0.0329999998,20200113113171,663,0xf,0x1,20.3700008,26.0858879,0.0426162146,-0.0280038733,2.84675461e-05,30,2.48699999,1
663115100005802,111019534,2458864.7009866969,58864.195347200002,19.0020523,0.0526424423,0,zg,117.3212822,36.9077743,0.81400001,-0.0430000015,20200116195336,663,0xf,0x1,21.7199993,26.3143826,0.0299270637,-0.0930910185,9.31248178e-06,30,1.32000005,1
663115100005802,111339152,2458867.8971445286,58867.391527799999,19.2886791,0.0647754893,0,zg,117.3213087,36.907781499999999,0.479000002,0.0280000009,20200119391516,663,0xf,0x1,21.5699997,26.3610439,0.0302778408,-0.0824998692,9.5944215e-06,30,1.06700003,1
663115100005802,112221743,2458876.7228947799,58876.217430600002,19.7980995,0.0947947428,0,zg,117.32129140000001,36.907758600000001,0.796999991,0.0189999994,20200128217419,663,0xf,0x1,21.7000008,26.3454361,0.0303053968,-0.0833147168,9.57286284e-06,30,1.10000002,3
663115100005802,112221787,2458876.7233345686,58876.217870400003,19.8688602,0.0999964476,0,zg,117.3212932,36.907784300000003,0.893000007,-0.0500000007,20200128217870,663,0xf,0x1,21.8099995,26.3491974,0.0305892359,-0.0917170942,9.772064e-06,30,1.09800005,1
663115100005802,112322577,2458877.7312140032,58877.225775500003,19.7217121,0.08948645,0,zg,117.3213652,36.907753900000003,0.686999977,-0.0599999987,20200129225752,663,0xf,0x1,21.4300003,26.3440552,0.0305779576,-0.0916222781,9.77743002e-06,30,1.07299995,3
663115100005802,112517340,2458879.6787869707,58879.173402799999,19.3496761,0.067753911,0,zg,117.3212497,36.907744100000002,1.38499999,-0.177000001,20200131173403,663,0xf,0x1,20.8899994,26.2440033,0.0340297148,-0.0598196052,1.3493679e-05,30,1.22399998,1
663115100005802,112523561,2458879.7409957657,58879.2356134,19.4527874,0.0731407478,0,zg,117.3212549,36.907820000000001,1.27999997,0.0179999992,20200131235602,663,0xf,0x1,20.9200001,26.3571529,0.0343616195,-0.0648252591,1.35849768e-05,30,1.04400003,3
663115100005802,112625465,2458880.7600042159,58880.254652800002,18.5906563,0.039676398,0,zg,117.3213227,36.907777899999999,1.52699995,0.00300000003,20200201254630,663,0xf,0x1,21.1200008,26.3664703,0.0335782841,-0.0760775954,1.23268246e-05,30,1.01600003,3
663115100005802,112719449,2458881.6998120677,58881.1944907,19.7665405,0.0925637037,0,zg,117.3213859,36.907805099999997,0.75,0.174999997,20200202194491,663,0xf,0x1,20.8700008,26.3449497,0.0349645317,-0.0581855662,1.51324248e-05,30,1.12600005,1
663115100005802,112723425,2458881.7395793847,58881.234259299999,19.0382824,0.0540191196,0,zg,117.3213257,36.907733499999999,1.13499999,-0.00200000009,20200202234225,663,0xf,0x1,21.0400009,26.3649082,0.0319987424,-0.0675042346,1.13020851e-05,30,1.03699994,3
663115100005802,113026671,2458884.7719265036,58884.266712999997,19.3794212,0.0692615286,0,zg,117.3213453,36.907778999999998,1.08099997,-0.118000001,20200205266690,663,0xf,0x1,19.9599991,26.3587341,0.0377571285,-0.0377154015,3.06075599e-05,30,1.00199997,3
663115100005802,113126851,2458885.7736936416,58885.268518500001,19.5640259,0.0794805288,0,zg,117.3214444,36.907928099999999,0.623000026,-0.307000011,20200206268472,663,0xf,0x1,19.7000008,26.2673607,0.035937041,-0.0464789644,3.32780437e-05,30,1.00100005,3
663115100005802,113426339,2458888.768442533,58888.263391200002,18.6550579,0.0414140932,0,zg,117.32130840000001,36.9077907,0.66900003,-0.0860000029,20200209263368,663,0xf,0x1,19.8199997,26.3891945,0.0357651897,-0.0556871407,3.31294686e-05,30,1,3
663115100005802,113629122,2458890.7961867633,58890.291226900001,19.2771645,0.0642299131,0,zg,117.32121189999999,36.907771599999997,0.675000012,0.0469999984,20200211291100,663,0xf,0x1,20.3299999,26.3565102,0.0333157703,-0.0541275665,1.8650022e-05,30,1.01300001,3
663115100005802,113630634,2458890.8113017557,58890.306342600001,19.1085567,0.0568130352,0,zg,117.3212563,36.907799900000001,1.17299998,0.0659999996,20200211306331,663,0xf,0x1,20.1499996,26.3483543,0.0365729295,-0.0525605828,2.49940204e-05,30,1.02900004,1
663115100005802,113717152,2458891.6764460555,58891.171527799997,18.8734455,0.0480853729,0,zg,117.3212856,36.907751400000002,0.448000014,-0.0260000005,20200212171516,663,0xf,0x1,21.6000004,26.3542576,0.0303539522,-0.0938595235,9.50099457e-06,30,1.11300004,3
663115100005802,113818715,2458892.6920216782,58892.187152799997,19.6059875,0.0820227191,0,zg,117.32129190000001,36.9077786,0.58099997,-0.0450000018,20200213187130,663,0xf,0x1,21.5900002,26.3463402,0.0299857333,-0.0879321769,9.40345035e-06,30,1.06799996,3
663115100005802,113920385,2458893.708672157,58893.203854200001,18.9857769,0.0520376787,0,zg,117.3212925,36.907772600000001,0.925999999,-0.130999997,20200214203843,663,0xf,0x1,21.8999996,26.3380451,0.0317974649,-0.0866125599,1.03190323e-05,30,1.03400004,3
663115100005802,114020424,2458894.7090141014,58894.2042477,19.8049145,0.0952836499,0,zg,117.3212534,36.907795,0.897000015,-0.0109999999,20200215204236,663,0xf,0x1,21.7099991,26.3514404,0.0306801945,-0.0881032422,9.84865983e-06,30,1.02999997,3
663115100005802,114116937,2458895.6740903123,58895.169374999998,18.9336853,0.0501575954,0,zg,117.32127250000001,36.907765099999999,1.12600005,-0.00700000022,20200216169375,663,0xf,0x1,21.6299992,26.3558044,0.030997891,-0.0953432694,9.91419529e-06,30,1.09000003,1
663115100005802,114119076,2458895.6954780761,58895.190763899998,18.9228668,0.0497774817,0,zg,117.3213023,36.907755100000003,0.815999985,-0.0549999997,20200216190764,663,0xf,0x1,21.6299992,26.3528671,0.0296874214,-0.0863318965,9.18401565e-06,30,1.046,3
663115100005802,114222166,2458896.7263248521,58896.221666700003,19.0045452,0.0527358092,0,zg,117.3212765,36.907777899999999,1.38,0.0260000005,20200217221644,663,0xf,0x1,21.7099991,26.3579197,0.0329149216,-0.0867704749,1.13008418e-05,30,1.00699997,3
663115100005802,114426945,2458898.7739985101,58898.269456000002,19.437748,0.0723265335,0,zg,117.32127060000001,36.907757400000001,0.964999974,0,20200219269444,663,0xf,0x1,22,26.3431778,0.0328590013,-0.102640495,1.10730298e-05,30,1.01300001,1
663115100005802,114427046,2458898.7750054519,58898.270463000001,19.4068069,0.0706824511,0,zg,117.3212875,36.907771799999999,0.842000008,0.0960000008,20200219270405,663,0xf,0x1,21.9099998,26.3402195,0.033272326,-0.097696349,1.14003305e-05,30,1.01400006,3
663115100005802,114520309,2458899.7075782041,58899.203090299998,18.6554699,0.0414255373,0,zg,117.3213125,36.907746899999999,1.08800006,0.0320000015,20200220203032,663,0xf,0x1,21.7999992,26.3594055,0.0290647671,-0.0951697305,8.78290393e-06,30,1.01600003,3
663115100005802,114627924,2458900.7836712184,58900.279247699997,19.3014984,0.0653890744,0,zg,117.3213083,36.907770200000002,0.760999978,-0.050999999,20200221279236,663,0xf,0x1,21.5200005,26.3498707,0.0320569165,-0.0802351683,1.09464545e-05,30,1.02900004,3
663115100005802,114629898,2458900.8034038153,58900.298981499996,18.7740555,0.0448925905,0,zg,117.3212762,36.907768900000001,0.848999977,0.0289999992,20200221298970,663,0xf,0x1,21.4099998,26.3535366,0.0325058773,-0.089326866,1.12747421e-05,30,1.06200004,1
663115100005802,114924339,2458903.7476296299,58903.243391199998,19.7546959,0.0917402431,0,zg,117.3212748,36.9078041,1.13999999,-0.0769999996,20200224243380,663,0xf,0x1,21.7900009,26.3130436,0.0311517026,-0.0689788982,1.01104852e-05,30,1.00399995,1
663115100005802,114924430,2458903.7485439735,58903.244305599997,19.7109299,0.088762179,0,zg,117.3213068,36.907778200000003,1.16100001,0.145999998,20200224244294,663,0xf,0x1,21.8999996,26.3252754,0.0303031132,-0.0812956989,9.45693864e-06,30,1.005,3
663115100005802,115015778,2458904.661968485,58904.1577894,19.0063438,0.052803304,0,zg,117.32130909999999,36.907782699999998,0.924000025,0.0280000009,20200225157720,663,0xf,0x1,21.7700005,26.3056889,0.0308219958,-0.0802991092,9.89494129e-06,30,1.06099999,3
663115100005802,115015825,2458904.6624313556,58904.158252300003,19.0227604,0.0534241088,0,zg,117.321313,36.907763899999999,1.49300003,-0.0320000015,20200225158241,663,0xf,0x1,21.7800007,26.3101711,0.0325680003,-0.0852606744,1.0957463e-05,30,1.05999994,1
663115100005802,115116356,2458905.6676774439,58905.163564800001,18.9251671,0.049858015,0,zg,117.3213792,36.907750700000001,0.736999989,0.00700000022,20200226163553,663,0xf,0x1,20.5100002,26.3362198,0.0376076885,-0.066702731,2.0808875e-05,30,1.046,3
663115100005802,115226035,2458906.7643975932,58906.260358799998,19.4883785,0.0751076564,0,zg,117.32131390000001,36.9077907,0.898999989,-0.0209999997,20200227260347,663,0xf,0x1,21.2800007,26.342804,0.0313999653,-0.0753057078,1.04899609e-05,30,1.02600002,3
663115100005802,115226127,2458906.7653118297,58906.261273099997,19.5329685,0.0776530281,0,zg,117.32128299999999,36.907778700000001,0.787999988,-0.00700000022,20200227261262,663,0xf,0x1,21.2000008,26.3493843,0.0331311338,-0.0797650218,1.18626076e-05,30,1.02699995,1
663115100005802,115816458,2458912.6682009697,58912.1645833,18.6592941,0.0415318646,0,zg,117.32130290000001,36.907772600000001,1.20799994,-0.0540000014,20200304164572,663,0xf,0x1,20.8600006,26.3354988,0.0313577987,-0.0572733805,1.25615261e-05,30,1.01900005,3
663115100005802,115816550,2458912.6691269008,58912.165509300001,18.8160477,0.0462082364,0,zg,117.3213001,36.907768599999997,0.463999987,0.0240000002,20200304165498,663,0xf,0x1,20.7900009,26.3389282,0.0342182443,-0.050176885,1.52787616e-05,30,1.01800001,1
663115100005802,116119403,2458915.6974266474,58915.194039399998,19.6977654,0.0878859535,0,zg,117.32128160000001,36.9077956,0.639999986,-0.123000003,20200307194005,663,0xf,0x1,20.3199997,26.349102,0.0355918147,-0.0462657288,2.29977468e-05,30,1,3
663115100005802,116119506,2458915.6984565724,58915.195069399997,19.3516464,0.0678526536,0,zg,117.3213406,36.907759800000001,0.583999991,-0.075000003,20200307195000,663,0xf,0x1,20.3799992,26.3309803,0.0359514467,-0.0427680202,2.26465945e-05,30,1,1
663115100005802,116319130,2458917.6945383577,58917.191307900001,18.8918095,0.0487057865,0,zg,117.32129740000001,36.907738299999998,0.282000005,0.0130000003,20200309191296,663,0xf,0x1,19.7900009,26.0906963,0.0370789655,-0.0315241553,3.75424897e-05,30,1,3
663115100005802,116322780,2458917.7310284558,58917.2278009,18.7622795,0.0445321538,32768,zg,117.32130720000001,36.907668399999999,0.528999984,-0.174999997,20200309227789,663,0xf,0x1,18.9300003,25.642662,0.0512135476,-0.0269613322,0.000157383634,30,1.023,1
663115100005802,118527921,2458939.7805091944,58939.279213000002,18.8851929,0.0484810919,32768,zg,117.3213349,36.907709199999999,1.37800002,-0.0170000009,20200331279201,663,0xf,0x1,20.0400009,25.6690445,0.0371909402,-0.0422315784,3.07986047e-05,30,1.41900003,3
663115100005802,119019364,2458944.6944791889,58944.193645799998,18.9568977,0.0509850644,0,zg,117.32133519999999,36.907806000000001,0.388000011,0.0329999998,20200405193588,663,0xf,0x1,20.1700001,26.3050518,0.035768602,-0.0585750714,2.63200818e-05,30,1.09500003,1
663115100005802,119019456,2458944.695393505,58944.194560199998,18.8795929,0.0482919738,0,zg,117.32137160000001,36.907801300000003,0.879000008,-0.0680000037,20200405194560,663,0xf,0x1,20.1299992,26.3064346,0.0339850783,-0.0638143569,2.32472466e-05,30,1.097,3
663115100005802,120016291,2458954.6628004517,58954.162916699999,19.1928787,0.0603915304,0,zg,117.32129020000001,36.907766799999997,1.46800005,-0.0520000011,20200415162859,663,0xf,0x1,21.4500008,26.2710552,0.0341047458,-0.0833913609,1.21328139e-05,30,1.08599997,3
663115100005802,120220611,2458956.7058002511,58956.2061111,19.4423008,0.0725719556,0,zg,117.3213164,36.907776800000001,1,-0.107000001,20200417206065,663,0xf,0x1,21.5,26.2856865,0.0305722151,-0.0840220973,9.66374682e-06,30,1.25899994,3
663115100005802,120819435,2458962.6934749316,58962.194351899998,19.7417583,0.09084934,0,zg,117.32130189999999,36.907817799999997,1.07000005,-0.109999999,20200423194352,663,0xf,0x1,21.4500008,26.2711277,0.0301065668,-0.0676868185,9.61477781e-06,30,1.28299999,3
663115100005802,120915398,2458963.6530147004,58963.1539815,19.2412796,0.0625626817,0,zg,117.3213148,36.907764499999999,0.93599999,0.101999998,20200424153981,663,0xf,0x1,21.7000008,26.281004,0.0279753897,-0.0650591999,7.98024757e-06,30,1.12899995,1
663115100005802,120915582,2458963.6548548299,58963.155821799999,19.5734386,0.0800434202,0,zg,117.3213494,36.907759300000002,0.751999974,0.00999999978,20200424155810,663,0xf,0x1,21.75,26.2771435,0.0298268422,-0.063155897,9.08838138e-06,30,1.13499999,3
663115100005802,120917333,2458963.6723646782,58963.173333300001,19.2433853,0.0626591742,0,zg,117.3213049,36.907784499999998,1.41499996,-0.119000003,20200424173333,663,0xf,0x1,21.7199993,26.2659969,0.0320765451,-0.0684045926,1.06006173e-05,30,1.19799995,1
663115100005802,120918315,2458963.6821901551,58963.183159699998,18.9024849,0.0490709469,0,zg,117.3213301,36.907772700000002,0.93599999,-0.063000001,20200424183148,663,0xf,0x1,21.6200008,26.2478867,0.0304303356,-0.0653402656,9.64198625e-06,30,1.24100006,3
663115100005802,121017126,2458964.670199865,58964.1712616,20.0261917,0.11259561,0,zg,117.3212742,36.907801999999997,1.14600003,-0.0500000007,20200425171262,663,0xf,0x1,21.5799999,26.2006207,0.0295908954,-0.0612860471,9.06973855e-06,30,1.20099998,3
