wavelength_A,flux,error,model,mission,instrument,plate,mjd,fiberid,specobjid,run2d,programname,data_release
4455.5366,18.393785,1.228271,21.091375,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4456.5615,19.456144,1.2388127,21.079456,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4457.5894,19.687553,1.228425,21.057787,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4458.6147,17.751287,1.1916543,20.995434,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4459.643,17.564016,1.1771748,20.973381,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4460.669,18.948849,1.209089,21.068521,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4461.6953,18.171568,1.2073452,21.140821,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4462.724,20.880486,1.2612575,21.129097,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4463.7505,21.092539,1.2473907,21.190039,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4464.78,20.84867,1.25872,21.20003,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4465.807,20.210096,1.2396114,21.125164,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4466.837,20.9019,1.2451931,21.02364,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4467.8643,21.976921,1.2530042,20.977392,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4468.892,21.33365,1.2464017,20.932108,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4469.923,21.048817,1.229145,20.760992,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4470.951,20.121166,1.2364272,20.751022,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4471.982,17.721926,1.247757,20.825567,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4473.0107,19.273811,1.2884806,20.880976,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4474.0425,20.961828,1.3036007,20.872448,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4475.072,19.29713,1.2455068,20.835514,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4476.101,17.912245,1.1938676,20.848825,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4477.1333,19.81954,1.2211986,20.878773,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4478.163,19.276518,1.2279227,20.815062,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4479.196,18.754208,1.2188408,20.805002,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4480.2266,16.878786,1.162694,20.76681,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4481.2593,19.229908,1.2162973,20.67933,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4482.2905,19.595648,1.2871722,20.752708,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4483.3213,21.75879,1.368731,20.803965,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4484.3555,20.542498,1.5483432,20.818739,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4485.387,17.551853,1.5797014,20.812239,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4486.4214,17.642097,1.2950497,20.77005,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4487.4536,18.421888,1.2660975,20.698612,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4488.4883,18.310751,1.2032454,20.64841,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4489.521,17.859999,1.2003326,20.612432,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4490.5537,18.579979,1.2143627,20.556082,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4491.589,15.587541,1.1709617,20.490162,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4492.6226,17.55585,1.2041999,20.468868,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4493.658,18.529228,1.2355877,20.543335,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4494.692,17.808603,1.2358167,20.680252,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4495.7285,16.775272,1.2432847,20.699781,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4496.7627,19.67685,1.2535777,20.69257,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4497.8,17.761087,1.2127703,20.677498,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4498.8345,17.578793,1.2062842,20.595154,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4499.8696,19.133545,1.210061,20.498863,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4500.907,18.947994,1.2131276,20.552069,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4501.9424,21.192726,1.2562002,20.574635,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4502.9805,21.58198,1.273053,20.516739,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4504.0166,17.751965,1.2188199,20.391031,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4505.055,17.919092,1.2071334,20.315582,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4506.0913,19.196066,1.2243286,20.323658,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4507.128,19.714987,1.2385137,20.288206,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4508.1675,19.412176,1.2111686,20.250576,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4509.2046,18.33137,1.1746784,20.263634,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4510.2446,18.202036,1.1667459,20.251968,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4511.282,20.43564,1.2157226,20.227749,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4512.3223,19.486822,1.2148199,20.229815,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4513.3604,17.50726,1.1739836,20.250916,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4514.3984,18.765598,1.201381,20.330048,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4515.4395,18.45992,1.1968299,20.320847,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4516.4785,19.285385,1.222448,20.291742,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4517.52,18.65291,1.1994271,20.240923,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4518.559,17.804773,1.165511,20.162828,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4519.601,18.864056,1.1784467,20.12391,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4520.6406,18.586882,1.1908362,20.070997,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4521.6807,19.099049,1.1963159,20.076544,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4522.7236,20.363281,1.2231332,20.118898,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4523.764,15.852651,1.1731584,20.126053,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4524.807,18.871376,1.2137535,20.065521,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4525.848,19.116562,1.2003233,19.998947,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4526.8916,16.887886,1.155892,20.019049,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4527.933,18.51641,1.1676556,20.03993,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4528.9746,19.832418,1.181863,20.085373,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4530.019,17.689762,1.151545,20.101116,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4531.061,17.769938,1.1792393,20.058044,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4532.106,19.304462,1.2203225,20.029474,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4533.149,20.94079,1.2600576,19.986025,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4534.194,20.369223,1.247293,20.014824,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4535.2373,18.295057,1.2020595,20.004175,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4536.2803,18.19781,1.1887182,19.948948,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4537.3267,18.725317,1.1831658,19.919878,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4538.37,17.872898,1.1759152,19.919552,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4539.417,17.930412,1.1720433,19.853712,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4540.461,19.304083,1.1999974,19.927185,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4541.5083,20.819855,1.2167869,19.980621,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4542.5527,17.405655,1.1578137,20.006107,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4543.598,18.255207,1.1989466,19.98111,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4544.6455,18.158422,1.1864812,19.791975,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4545.691,19.028496,1.1848953,19.798418,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4546.7393,17.127401,1.1459336,19.83763,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4547.785,19.985075,1.1879811,19.810602,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4548.834,18.269295,1.1717057,19.783533,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4549.8804,18.400032,1.1666374,19.807451,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4550.9272,18.246992,1.1826305,19.780466,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4551.9766,19.698114,1.1997503,19.607237,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4553.024,19.87953,1.1915089,19.566698,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4554.0737,19.11175,1.1695307,19.561918,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4555.1216,18.666765,1.1691056,19.60044,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4556.172,17.924078,1.184897,19.70159,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4557.2197,19.311466,1.2216096,19.736956,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4558.2686,18.96321,1.2280751,19.677654,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4559.3193,16.965117,1.1876384,19.571938,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4560.368,18.400728,1.2044015,19.448854,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4561.42,18.286077,1.1882371,19.416584,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4562.469,19.281296,1.1914977,19.465166,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4563.5215,16.930397,1.1307696,19.455229,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4564.5713,18.0992,1.1322134,19.625587,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4565.621,18.696552,1.1546303,19.81858,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4566.6743,18.608912,1.1698202,19.830944,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4567.7246,19.537373,1.1889292,19.727545,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4568.778,18.733192,1.2034559,19.600935,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4569.829,17.5412,1.2055253,19.429953,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4570.883,18.404797,1.2257187,19.42459,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4571.934,17.809515,1.2092007,19.501436,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4572.989,17.502356,1.172928,19.58607,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4574.0405,18.57979,1.1793139,19.580908,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4575.093,17.649527,1.1763444,19.462133,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4576.148,17.157307,1.1834344,19.36611,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4577.2007,17.951166,1.1976768,19.435776,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4578.256,19.829914,1.2504033,19.390434,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4579.309,17.725649,1.2492363,19.354095,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4580.365,16.645643,1.1960905,19.362629,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4581.419,15.920913,1.166858,19.340668,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4582.473,19.562834,1.2217518,19.291328,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4583.53,18.064241,1.2164094,19.379646,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4584.584,17.697737,1.2174338,19.381886,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4585.641,18.969202,1.2320554,19.424578,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4586.6963,16.546932,1.1472243,19.482775,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4587.754,16.417253,1.1303252,19.493708,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4588.809,16.709055,1.1124556,19.484297,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4589.8647,18.46434,1.1406751,19.274094,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4590.9233,18.872288,1.1386985,19.18165,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4591.9795,18.507452,1.1503582,19.206587,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4593.0386,18.628214,1.1446508,19.250235,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4594.095,16.957249,1.1153944,19.282106,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4595.1543,16.855938,1.1028378,19.317797,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4596.2114,17.222748,1.163266,19.221243,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4597.269,17.438951,1.3615987,19.133276,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4598.329,16.032341,1.1215278,19.067904,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4599.3867,17.371859,1.1360779,19.030216,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4600.4473,18.73549,1.1588104,19.05255,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4601.506,16.21833,1.117117,19.133518,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4602.567,17.900707,1.1351848,19.136463,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4603.6255,16.87777,1.1253996,19.079792,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4604.6846,17.501698,1.1197023,19.095348,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4605.7466,18.194536,1.1158475,19.216436,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4606.806,16.751213,1.0568084,19.3272,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4607.8687,16.286552,1.0648966,19.293177,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4608.9287,17.49777,1.0899713,19.279432,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4609.991,18.390814,1.1051698,19.133863,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4611.052,17.622025,1.0898395,19.084719,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4612.113,17.336916,1.0778298,19.113548,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4613.1763,17.629503,1.0836368,19.095543,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4614.2373,16.731878,1.0698742,19.048689,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4615.3013,18.10204,1.1010618,18.94978,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4616.3633,17.48648,1.1009908,18.79964,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4617.4277,17.918558,1.100851,18.765633,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4618.4897,20.595333,1.1381934,18.877974,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4619.5522,17.643595,1.0908521,18.96786,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4620.6177,17.318779,1.0869745,18.869053,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4621.6807,18.013144,1.1426526,18.865921,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4622.7466,18.174322,1.1719811,18.840914,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4623.8096,18.359585,1.1550026,18.837353,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4624.876,17.741482,1.1177442,18.881346,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4625.94,17.304201,1.0978109,18.927013,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4627.0044,16.7095,1.1049391,18.910553,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4628.0713,15.357504,1.1175827,18.841719,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4629.1357,16.304218,1.141734,18.593525,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4630.203,17.19438,1.1364363,18.44634,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4631.2686,17.45848,1.1054823,18.499916,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4632.3364,17.218145,1.0862763,18.586155,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4633.4023,15.939342,1.0535892,18.511395,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4634.468,16.66334,1.0572301,18.469887,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4635.5366,15.802638,1.0526456,18.42516,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4636.603,16.314362,1.0762122,18.468563,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4637.6724,15.835939,1.0576493,18.453295,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4638.7393,16.600534,1.0683261,18.345018,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4639.809,14.837051,1.0367502,18.367102,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4640.8765,16.46322,1.0597271,18.23436,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4641.944,15.772928,1.0393764,18.060776,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4643.014,17.045233,1.0545216,17.971462,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4644.0825,16.459808,1.0633514,17.97014,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4645.1533,16.82189,1.0609987,18.012394,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4646.222,16.214142,1.0679865,18.061666,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4647.2935,15.925298,1.0543824,18.044546,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4648.3623,16.548512,1.0410349,18.10187,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4649.4316,15.524924,1.0209885,18.239693,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4650.504,16.278143,1.0346589,18.361483,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4651.5737,17.19814,1.0456291,18.44506,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4652.6465,15.919275,1.0594145,18.521696,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4653.717,16.327442,1.100989,18.297861,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4654.79,17.733202,1.142855,17.992535,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4655.861,17.859455,1.1270764,17.880327,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4656.9346,17.611446,1.0749975,17.84042,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4658.006,15.627434,1.1760916,17.798227,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4659.077,18.52456,1.2508317,17.920599,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4660.152,17.375462,1.2233465,17.84061,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4661.2236,16.957983,1.0716584,17.830387,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4662.2983,15.041264,1.0520853,17.804337,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4663.371,17.636389,1.0900955,17.676197,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4664.4463,16.949663,1.0881302,17.567398,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4665.5195,16.91513,1.0819979,17.64662,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4666.593,16.006115,1.077446,17.57028,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4667.669,17.630598,1.0854349,17.483145,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4668.7427,18.032547,1.0874035,17.489897,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4669.8193,17.033792,1.0755529,17.53903,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4670.8936,17.059078,1.080023,17.564787,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4671.9707,16.12359,1.0803162,17.559841,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4673.0454,15.410204,1.0689899,17.431911,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4674.1206,15.685248,1.0664663,17.357586,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4675.198,15.469882,1.0657858,17.281857,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4676.274,17.048187,1.0804998,17.318756,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4677.352,18.316216,1.0925335,17.478615,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
4678.428,15.467566,1.0490177,17.522598,SDSS-SDSS,SDSS,2654,54231,23,2988144745936611328,26,binning 1   1,DR18
