# wavelength_A flux_1e-17 err_1e-17
4625.9399 17.304201 1.0978109
4627.0044 16.709499 1.1049391
4628.0713 15.357504 1.1175827
4629.1357 16.304218 1.141734
4630.2031 17.19438 1.1364363
4631.2686 17.458481 1.1054823
4632.3364 17.218145 1.0862763
4633.4023 15.939342 1.0535892
4634.4678 16.66334 1.0572301
4635.5366 15.802638 1.0526456
4636.603 16.314362 1.0762122
4637.6724 15.835939 1.0576493
4638.7393 16.600534 1.0683261
4639.8091 14.837051 1.0367502
4640.8765 16.463221 1.0597271
4641.9438 15.772928 1.0393764
4643.0142 17.045233 1.0545216
4644.0825 16.459808 1.0633514
4645.1533 16.82189 1.0609987
4646.2222 16.214142 1.0679865
4647.2935 15.925298 1.0543824
4648.3623 16.548512 1.0410349
4649.4316 15.524924 1.0209885
4650.5039 16.278143 1.0346589
4651.5737 17.198139 1.0456291
4652.6465 15.919275 1.0594145
4653.7168 16.327442 1.100989
4654.79 17.733202 1.142855
4655.8608 17.859455 1.1270764
4656.9346 17.611446 1.0749975
4658.0059 15.627434 1.1760916
4659.0771 18.524561 1.2508317
4660.1519 17.375462 1.2233465
4661.2236 16.957983 1.0716584
4662.2983 15.041264 1.0520853
4663.3711 17.636389 1.0900955
4664.4463 16.949663 1.0881302
4665.5195 16.915131 1.0819979
4666.5928 16.006115 1.077446
4667.6689 17.630598 1.0854349
4668.7427 18.032547 1.0874035
4669.8193 17.033792 1.0755529
4670.8936 17.059078 1.0800231
4671.9707 16.12359 1.0803162
4673.0454 15.410204 1.0689899
4674.1206 15.685248 1.0664663
4675.1982 15.469882 1.0657858
4676.2739 17.048187 1.0804998
4677.3521 18.316216 1.0925335
4678.4282 15.467566 1.0490177
4679.5073 17.009226 1.0512187
4680.5835 15.852077 1.0367153
4681.6602 15.445671 1.0270851
4682.7397 17.041815 1.0826616
4683.8174 16.297419 1.0746939
4684.8975 16.339188 1.0592875
4685.9751 14.43764 1.0187413
4687.0557 17.612259 1.0742499
4688.1338 17.655785 1.0852238
4689.2124 16.896929 1.0956506
4690.2935 18.13431 1.1064166
4691.3726 18.234018 1.0863674
4692.4546 17.206726 1.0501606
4693.5342 17.456703 1.0648674
4694.6162 16.971807 1.0689794
4695.6963 15.871176 1.0587274
4696.7764 16.350185 1.0608191
4697.8594 17.187845 1.0605592
4698.9404 16.762714 1.0502664
4700.0239 16.624846 1.051137
4701.105 17.198137 1.0599076
4702.189 16.318872 1.0358695
4703.271 15.501464 1.0425452
4704.353 15.603371 1.0785244
4705.4375 17.110027 1.1160631
4706.52 15.870678 1.1095549
4707.6055 18.341824 1.1309232
4708.6885 17.714247 1.0749702
4709.7744 16.587315 1.1750162
4710.8579 15.577316 1.1545216
4711.9414 16.009071 1.0637344
4713.0283 17.473972 1.1058352
4714.1123 15.09733 1.0512772
4715.1992 14.993723 1.0237575
4716.2842 16.753279 1.0333719
4717.3716 15.186603 1.017139
4718.457 15.579979 1.0499851
4719.5425 16.376095 1.095138
4720.6309 15.695216 1.0711728
4721.7168 15.118439 1.0302715
4722.8057 16.409645 1.0295762
4723.8921 17.795612 1.0449685
4724.9814 15.643947 1.0105841
4726.0684 15.711492 1.0091732
4727.1553 16.094103 1.0458995
4728.2456 15.404059 1.0653813
4729.3335 15.797015 1.0716162
4730.4238 15.936881 1.0767965
4731.5122 17.092993 1.0757244
4732.603 14.945537 1.0277785
4733.6919 15.052647 1.0255096
4734.7808 15.737574 1.0394115
4735.8726 15.259576 1.0517759
4736.9624 14.72831 1.0703882
4738.0547 16.275494 1.1007315
4739.1445 18.192564 1.1065648
4740.2373 16.442829 1.0640782
4741.3276 16.213173 1.0547342
4742.4214 14.954136 1.0617999
4743.5122 14.55092 1.0666161
4744.6035 15.023194 1.0675923
4745.6973 15.552199 1.0413891
4746.7891 14.466828 1.012026
4747.8838 13.8245 1.0105444
4748.9761 15.050214 1.0410713
4750.0713 14.8481 1.0424062
4751.1641 14.936556 1.0283327
4752.2568 15.118105 1.0202574
4753.3525 15.696131 1.0334226
4754.4463 14.739843 1.0301404
4755.5425 13.492236 0.99200493
4756.6367 14.46841 1.0105766
4757.7334 14.989864 1.0342469
4758.8281 14.308704 1.033605
4759.9229 14.39517 1.0257818
4761.0205 15.504761 1.0474936
4762.1157 15.485347 1.0413598
4763.2139 14.627363 1.0303149
4764.3096 14.968122 1.0484124
4765.4082 14.653572 1.0622382
4766.5044 14.249311 1.0589712
4767.6011 15.287469 1.0722146
4768.7002 13.46216 1.0314608
4769.7974 15.053339 1.0309165
4770.8975 15.565607 1.0517355
4771.9951 16.539526 1.0645957
4773.0952 16.12307 1.0388943
4774.1934 14.709206 1.0067689
4775.2915 15.059294 0.98576409
4776.3926 15.517432 0.97733361
4777.4917 16.486052 0.98441017
4778.5933 16.271864 0.98876047
4779.6924 16.002514 0.98535478
4780.7949 14.56215 0.96643549
4781.8945 14.760961 0.97164029
4782.9946 13.411977 0.95790511
4784.0977 13.610965 0.97187054
4785.1982 13.36376 0.95945334
4786.3018 16.890728 1.0217681
4787.4028 14.761374 0.9735961
4788.5068 14.25447 0.96277934
4789.6084 15.14859 0.97917396
4790.71 15.047485 0.97788632
4791.8149 13.363509 0.9487136
4792.917 15.16645 0.96428084
4794.0225 15.403711 0.96646869
4795.1255 13.699185 0.92760485
4796.231 14.637155 0.94947988
4797.3345 14.53713 0.96017015
4798.438 13.179093 0.95740712
4799.5444 15.246995 0.98143435
4800.6489 14.366676 0.95324028
4801.7559 13.471677 0.92014128
4802.8604 13.526895 0.92221063
4803.9678 13.970351 0.9332751
4805.0732 15.897819 0.99262226
4806.1782 14.186311 0.99098575
4807.2866 13.010742 0.96164596
4808.3926 15.520934 0.9797436
4809.5015 13.697682 0.94004464
4810.6079 14.981468 0.94545478
4811.7173 13.686735 0.93116504
4812.8242 13.35884 0.94627398
4813.9312 16.25787 1.0254945
4815.0415 15.318142 1.0162752
4816.1489 13.635777 0.98193765
4817.2598 14.747638 0.99492836
4818.3677 15.135648 0.98541147
4819.479 15.241278 0.97556132
4820.5879 15.949178 0.99163449
4821.6968 15.23301 0.96939152
4822.8086 16.150057 0.96714896
4823.918 13.137853 0.92758155
4825.0303 14.401486 0.9632926
4826.1401 14.988812 0.95589536
4827.2534 13.125054 0.91510499
4828.3638 14.174516 0.93383372
4829.4771 14.728567 0.95960975
4830.5884 15.334007 0.9816519
4831.6992 14.690514 0.98117632
4832.8135 15.225303 0.98220932
4833.9253 14.813519 0.97459602
4835.04 14.855841 0.97091222
4836.1523 14.900687 0.97414535
4837.2676 13.011826 0.95252883
4838.3804 14.849803 0.96932936
4839.4937 15.858335 0.98651475
4840.6094 13.828724 0.97822899
4841.7231 15.403007 0.97686589
4842.8394 14.068455 0.93552065
4843.9536 14.729254 0.93189609
4845.0708 14.34957 0.92507237
4846.1851 14.245273 0.94105798
4847.3003 15.650513 1.0017359
4848.418 14.483596 1.0072236
4849.5332 14.679613 1.0079623
4850.6514 15.156004 0.98998016
4851.7676 16.452379 0.98921704
4852.8862 16.680544 1.0062721
4854.0024 14.687719 1.0077268
4855.1191 17.034214 1.0271358
4856.2388 17.38608 0.99698228
4857.356 16.706814 0.98785633
4858.4761 17.983959 0.98973632
4859.5938 16.29797 0.9591158
4860.7144 16.428486 0.98260003
4861.8325 19.49942 1.0459863
4862.9512 19.927855 1.0686644
4864.0723 20.513113 1.0807086
4865.1914 20.811092 1.0768487
4866.3135 17.377277 1.1725909
4867.4326 18.3822 1.1908579
4868.5552 20.916447 1.0868716
4869.6753 19.293245 1.0699967
4870.7954 19.049433 1.0660051
4871.9189 18.842939 1.0410936
4873.0396 17.791016 1.0142097
4874.1631 18.169409 1.0209833
4875.2847 16.543699 1.0017866
4876.4087 16.305286 0.99102598
4877.5308 17.877028 1.0156
4878.6528 17.515327 1.007466
4879.7778 17.671642 1.0136889
4880.9004 16.19478 0.99588686
4882.0259 18.225971 1.0217174
4883.1489 14.567656 0.98195904
4884.2749 14.879507 0.98794889
4885.3984 16.421185 1.0006347
4886.5225 14.992297 0.97429943
4887.6494 15.559141 1.0025487
4888.7734 16.16851 1.0416628
4889.9009 14.068988 1.0197458
4891.0259 15.942286 1.0237836
4892.1538 14.888438 0.97588784
4893.2793 14.541055 0.94195187
4894.4048 14.326995 0.95033598
4895.5337 14.085983 0.94263089
4896.6597 13.059418 1.0495387
4897.7891 13.394049 1.0811908
4898.9155 14.374049 0.95374167
4900.0454 15.532718 0.98545444
4901.1724 14.876117 0.98339278
4902.2998 15.684628 0.99389774
4903.4307 14.856867 0.98849642
4904.5586 14.616961 0.96378928
4905.6895 13.952009 0.9589203
4906.8179 14.126538 0.9625327
4907.9497 14.262587 0.96110016
4909.0786 15.330957 0.95079625
4910.208 14.190916 0.91869652
4911.3403 13.443582 0.91630387
4912.4702 14.640522 0.9389739
4913.603 13.070303 1.0912486
4914.7334 14.427653 1.2255231
4915.8667 15.994555 1.0310359
4916.9976 13.934182 0.99246627
4918.1313 14.909576 0.97856677
4919.2627 12.792171 0.92268598
4920.3945 14.441099 0.93145651
4921.5288 14.924217 0.92959058
4922.6611 14.707213 0.92192984
4923.7964 13.736237 0.90981305
4924.9292 13.924422 0.90023154
4926.0649 14.740718 0.91423231
4927.1978 12.178021 0.86985314
4928.3315 12.905546 0.87025082
4929.4678 14.281883 0.89782143
4930.6021 13.279516 0.88840294
4931.7388 14.798012 0.92761767
4932.8735 13.655116 0.91361994
4934.0107 13.999207 0.89561743
4935.146 13.755928 0.87843388
4936.2812 12.908093 0.86405462
4937.4194 13.677399 0.88979214
4938.5557 14.640286 0.90141737
4939.6943 13.707111 0.875714
4940.8306 14.570303 0.91033411
4941.9702 14.378871 0.92348307
4943.1069 14.584753 0.93194777
4944.2441 14.941665 0.92912769
4945.3843 14.818127 0.90036511
4946.522 13.666729 0.88101119
4947.6626 13.893302 0.89499032
4948.8008 14.331223 0.91198325
4949.9419 15.407721 0.94395626
4951.0806 13.102558 0.91341454
4952.2197 13.129056 0.92855752
4953.3618 15.223731 0.95133966
4954.501 15.121744 0.93103081
4955.6436 14.629115 0.91099167
4956.7837 15.088477 0.90979081
4957.9268 15.098933 0.93031961
4959.0674 14.696436 0.94678044
4960.208 14.726497 0.93551493
4961.3521 14.4438 0.92417336
4962.4932 13.752193 0.90742505
4963.6377 14.29725 0.90995783
4964.7793 14.347719 0.89527601
4965.9243 13.775886 0.89024931
4967.0669 13.776001 1.0388771
4968.2095 13.017501 1.052192
4969.355 13.517347 0.90176135
4970.498 13.387176 0.88179988
4971.6445 15.879519 0.91238832
4972.7881 15.420397 0.92718428
4973.9351 13.726977 0.94381535
4975.0791 12.173236 0.91862661
4976.2236 13.980801 0.9123463
4977.3711 14.194629 0.90374255
4978.5161 15.057159 0.91349369
4979.6641 15.084896 0.92306858
4980.8096 13.851156 0.91882616
4981.9585 14.807059 0.94993222
4983.1045 16.227962 0.98816597
4984.251 15.170905 0.97013456
4985.4004 15.178981 0.95141178
4986.5469 14.702906 0.92785335
4987.6968 14.527641 0.96973103
4988.8442 13.778903 0.97908521
4989.9946 14.055782 0.93703741
4991.1426 14.543004 0.90763319
4992.291 14.333203 0.90888011
4993.4419 16.087194 0.99317002
4994.5908 14.148 0.95568073
4995.7427 13.61248 0.89258915
4996.8921 14.672787 0.8954758
4998.0439 12.636769 0.88845706
4999.1938 15.615958 0.97324997
5000.3438 13.243332 0.9404757
5001.4971 14.152444 0.91332424
5002.6475 15.17457 0.8987962
5003.8013 14.472821 0.91142136
5004.9521 14.100591 0.92480731
5006.1064 15.570045 0.9525153
5007.2583 14.1867 0.92787439
5008.4126 15.57224 0.94082338
5009.5649 16.927143 0.95434332
5010.7173 15.808666 0.9390102
5011.873 14.868549 0.92463434
5013.0259 15.632342 0.91722202
5014.1816 14.788906 0.88570905
5015.3354 14.11465 0.88442701
5016.4917 13.932393 0.89865679
5017.646 15.922144 0.93291503
5018.8003 15.578205 0.91493499
5019.9575 13.596455 0.9316684
5021.1123 14.795314 0.98715103
5022.27 14.967132 0.92093569
5023.4258 16.265188 0.91976619
5024.584 14.975366 0.90324551
5025.7397 14.068432 0.89484602
5026.896 13.497648 0.96118569
5028.0552 12.22818 0.9376561
5029.2119 15.627919 0.88143009
5030.3716 15.079448 0.87141204
5031.5288 13.509325 0.86818784
5032.689 14.61313 0.90542984
5033.8472 13.811883 0.88610536
5035.0049 15.587689 0.88495874
5036.166 14.944981 0.87010956
5037.3247 14.400948 0.85954601
5038.4863 15.662969 0.888174
5039.6455 14.455069 0.8912642
5040.8076 13.045227 0.8645097
5041.9668 13.5186 0.84657985
5043.127 14.436968 0.86336279
5044.29 14.928597 0.89060354
5045.4502 14.811955 0.90975952
5046.6138 15.000318 0.92581552
5047.7749 16.406389 0.94942921
5048.939 14.819359 0.91976076
5050.1001 16.055288 0.9122436
5051.2622 15.418458 0.99049932
5052.4268 12.328494 0.93534708
5053.5894 15.063466 0.86207974
5054.7544 13.643374 0.8625896
5055.9175 14.844775 0.90495551
5057.083 14.904273 0.93986845
5058.2466 14.439654 0.91536796
5059.4102 14.696665 0.87503362
5060.5771 14.381929 0.86615318
5061.7412 13.682503 0.86519653
5062.9082 16.189451 0.91451943
5064.0732 15.137285 0.997922
5065.2407 15.288327 0.92604548
5066.4062 14.840303 0.89235526
5067.5718 14.601649 0.87106043
5068.7402 15.208807 0.90015584
5069.9062 15.405655 0.92694712
5071.0752 13.736329 0.93410444
5072.2417 17.451277 0.98903954
5073.4116 15.694447 0.93621761
5074.5786 14.920865 0.88667184
5075.7461 15.696609 0.89181828
5076.9165 14.549365 0.87653083
5078.0845 15.228284 0.8912484
5079.2554 14.791249 0.90589458
5080.4238 15.79285 0.93287635
5081.5957 15.248051 0.91156358
5082.7646 13.848228 0.87950301
5083.9336 15.871681 0.91972482
5085.106 14.863833 0.90157109
5086.2759 14.243717 0.89488524
5087.4487 13.673969 0.92759061
5088.6191 14.873399 0.94005686
5089.7925 15.390389 0.93799222
5090.9634 13.499688 0.9008472
5092.1348 15.167827 0.92983419
5093.3091 15.29208 0.9200632
5094.4805 13.321444 0.86771798
5095.6553 16.77606 0.91497499
5096.8276 15.000902 0.88954854
5098.0029 15.384924 0.89199477
5099.1758 15.869262 0.91643202
5100.3516 15.44099 0.92277503
5101.5249 15.220084 0.91851586
5102.6987 16.184553 0.93096644
5103.875 17.059515 0.90939879
5105.0493 15.983856 0.8809641
5106.2266 14.245922 0.84786284
5107.4014 14.49051 0.86734271
5108.5791 15.716276 0.88867891
5109.7544 14.532726 0.8634823
5110.9297 14.923663 0.88313842
5112.1084 15.716527 0.89265525
5113.2842 16.940849 0.8992613
5114.4634 15.731028 0.88822317
5115.6401 15.672486 0.89970344
5116.8198 15.537347 0.88639939
5117.9966 16.909592 0.90995038
5119.1743 15.75228 0.89250785
5120.3545 15.583644 0.87578046
5121.5327 17.375366 0.91329348
5122.7134 14.242036 0.85402155
5123.8921 16.102188 0.87748533
5125.0737 16.239899 0.86255759
5126.2524 14.784046 0.86049408
5127.4321 13.214767 0.83922744
5128.6143 16.39851 0.87323356
5129.7939 15.334859 0.8617838
5130.9771 14.736914 0.85176194
5132.1572 15.610549 0.86715734
5133.3408 16.512829 0.90911835
5134.522 16.078661 0.91210431
5135.7031 16.352015 0.90259445
5136.8872 15.201717 0.87399286
5138.0688 15.100492 0.85968417
5139.2539 16.673462 0.88021827
5140.436 16.507479 0.89605922
5141.6216 14.909031 0.88494444
5142.8042 16.415501 0.88579547
5143.9873 15.265794 0.86283761
5145.1738 16.392714 0.88492763
5146.3574 16.106703 0.87897509
5147.5439 15.649442 0.872392
5148.728 16.696318 0.89196414
5149.9155 16.344755 0.89311683
5151.1001 15.093826 0.88173765
5152.2852 16.609097 0.90452576
5153.4731 15.096596 0.94530904
5154.6587 14.238741 0.95770586
5155.8477 14.616547 0.91259551
5157.0337 15.755954 0.90919858
5158.2227 15.250537 0.89049935
5159.4097 15.87275 0.88306099
5160.5962 16.028578 0.89111704
5161.7861 15.495168 0.87857586
5162.9736 15.867526 0.87906694
5164.1646 14.75795 0.89019305
5165.3525 15.068909 0.92113066
5166.5435 15.740584 0.93670958
5167.7319 15.827409 0.9153676
5168.9209 14.953064 0.8756268
5170.1128 15.885121 0.8886776
5171.3022 15.880808 0.87239766
5172.4946 15.362216 0.85311478
5173.6846 14.994663 0.83917719
5174.8779 15.317047 0.85180336
5176.0684 15.780082 0.87251753
5177.2588 14.948441 0.85495883
5178.4526 15.306952 0.87642676
5179.644 14.706172 0.8647756
5180.8384 15.562411 0.8612622
5182.0303 15.440764 0.86710626
5183.2251 15.365253 0.86159986
5184.4175 14.882475 0.84740186
5185.6104 16.46533 0.86411607
5186.8062 15.246838 0.85255444
5187.9995 15.373497 0.87099856
5189.1958 15.845885 0.87198317
5190.3896 15.227753 0.88574851
5191.5864 14.797765 0.88181043
5192.7808 14.928514 0.84976333
5193.978 16.450005 0.88546997
5195.1729 16.283113 0.87666374
5196.3682 15.224499 0.8912158
5197.5664 15.659927 0.92461628
5198.7622 16.929224 0.93978012
5199.9609 16.1402 0.90955108
5201.1572 15.526187 0.89066708
5202.3564 14.286911 0.87469441
5203.5532 13.727264 0.90693587
5204.7505 16.374357 0.96828562
5205.9507 14.605124 0.89550203
5207.1484 14.33859 0.84325331
5208.3491 15.467863 0.85014552
5209.5474 14.841165 0.84568632
5210.7485 13.584651 0.85213858
5211.9473 14.136679 0.86267656
5213.146 15.492477 0.86871576
5214.3481 15.016273 0.85452664
5215.5479 15.765892 0.86818719
5216.7505 14.992955 0.90528029
5217.9507 15.028515 0.93650234
5219.1538 14.485736 0.92796379
5220.3545 16.26383 0.9420054
5221.5557 14.536271 0.92425281
5222.7598 16.532963 0.94052666
5223.9609 14.701186 0.86561596
5225.1655 13.291896 0.85045046
5226.3677 15.930387 0.88066834
5227.5728 16.746204 0.88917959
5228.7754 15.396834 0.85512668
5229.9785 16.024715 0.85549349
5231.1846 15.991656 0.87339592
5232.3877 14.026802 0.84194267
5233.5942 13.782515 0.83920234
5234.7983 16.317942 0.88759732
5236.0054 14.186755 0.85554868
5237.21 17.152912 0.90683931
5238.415 15.198624 0.87949181
5239.623 13.580748 0.85090297
5240.8281 15.779766 0.87584859
5242.0366 14.977114 0.86322296
5243.2427 16.195852 0.88302076
5244.4517 14.795229 0.86584854
5245.6582 14.951326 0.84480435
5246.8652 14.510844 0.83763796
5248.0747 13.833348 0.85104877
5249.2822 15.379763 0.91058433
5250.4927 14.93669 0.98838276
5251.7007 15.280961 0.89577419
5252.9116 15.605042 0.88403612
5254.1201 13.421474 0.84862781
5255.3286 13.847389 0.85914308
5256.5405 13.691361 0.86566681
5257.75 14.839411 0.88249016
5258.9624 14.941684 0.8730318
5260.1724 15.64119 0.87627888
5261.3853 14.200458 0.85499072
5262.5957 12.686314 0.82432896
5263.8062 14.628477 0.8445791
5265.02 15.159794 0.8520329
5266.231 15.241555 0.85100341
5267.4458 15.970201 0.85937434
5268.6572 15.57855 0.8558709
5269.8721 13.710262 0.83456975
5271.0845 14.718933 0.84454346
5272.2974 15.311185 0.84967005
5273.5132 14.774809 0.84270066
5274.7261 16.190359 0.86585534
5275.9424 15.169875 0.86591458
5277.1562 14.414368 0.86665064
5278.373 14.690143 0.87789822
5279.5874 14.795945 0.87744981
5280.8047 16.423761 0.88456869
5282.0195 15.68022 0.85492963
5283.2349 14.023898 0.8262912
5284.4531 14.093742 0.8335731
5285.6689 14.778979 0.85102171
5286.8877 14.98473 0.85701531
5288.104 13.214024 0.81991786
5289.3232 14.312998 0.83265716
5290.54 14.78099 0.84577328
5291.7573 14.611433 0.84871274
5292.9775 15.040467 0.87444848
5294.1953 15.30143 0.87049204
5295.416 13.14179 0.82738131
5296.6343 14.676216 0.84136021
5297.8555 13.267542 0.8263008
5299.0742 15.128718 0.87697035
5300.2935 14.773457 0.87774414
5301.5156 15.278834 0.88733542
5302.7354 13.445519 0.84290886
5303.958 13.114299 0.81982154
5305.1782 13.687478 0.82910705
5306.4014 15.016929 0.85699314
5307.6221 13.649937 0.83325624
5308.8433 12.394917 0.82088459
5310.0674 15.342349 0.87218279
5311.2891 13.620172 0.84889561
5312.5137 13.428269 0.84182388
5313.7358 15.251315 0.85493213
5314.9614 15.225187 0.86054701
5316.1841 12.994641 0.82219195
5317.4072 14.049831 0.84797114
5318.6333 13.879815 0.88444936
5319.8569 15.555935 0.92388123
5321.0835 15.058824 0.9117955
5322.3076 13.445477 0.85222894
5323.5347 14.380459 0.8392517
5324.7598 14.883286 0.86445874
5325.9844 14.178314 0.86930853
5327.2129 14.646015 0.88510889
5328.438 15.235996 0.88760865
5329.667 12.818001 0.85096818
5330.8931 14.259061 0.85145265
5332.1221 14.330042 0.86204356
5333.3491 13.419611 0.84668273
5334.5757 15.031721 0.86724854
5335.8062 13.334484 0.85083425
5337.0337 14.493691 0.85377783
5338.2642 14.768143 0.86219984
5339.4922 15.767239 0.87979293
5340.7236 13.782784 0.85874277
5341.9521 13.402019 0.85430568
5343.1812 13.895619 0.85309267
5344.4131 12.644868 0.83313316
5345.6426 14.685136 0.84609526
5346.8755 13.980707 0.8493796
5348.1055 15.227428 0.88405603
5349.3389 16.413523 1.1307341
5350.5693 13.946409 1.1191196
5351.8003 14.69119 1.1067104
5353.0342 13.99843 0.83406436
5354.2656 13.693477 0.81910068
5355.5005 14.987479 0.84291792
5356.7324 13.662185 0.83873338
5357.9678 13.100022 0.83606219
5359.2002 13.747691 0.83371741
5360.4331 14.67571 0.83891886
5361.6694 12.655042 0.80544204
5362.9028 15.051068 0.84934562
5364.1392 13.028138 0.85461414
5365.3735 14.008576 0.852117
5366.6108 12.061479 0.80910021
5367.8452 15.422264 0.86253619
5369.0801 14.699883 0.83852464
5370.3184 14.030788 0.87420154
5371.5537 13.000521 0.8312344
5372.7925 14.304963 0.84433955
5374.0283 13.5449 0.84036684
5375.2676 13.395132 0.83379889
5376.5039 12.683992 0.8266865
5377.7441 13.822935 0.82797754
5378.981 13.136765 0.80537575
5380.2183 13.271334 0.80762476
5381.459 14.191612 0.82677931
5382.6973 13.932799 0.84040749
5383.9385 13.775214 0.84041524
5385.1768 12.268862 0.83431125
5386.4189 12.942659 0.85272014
5387.6577 14.286167 0.85803461
5388.8975 13.376433 0.83072269
5390.1401 13.096561 0.81524992
5391.3799 13.628241 0.82183009
5392.623 13.661522 0.83486724
5393.8638 13.525672 0.83897793
5395.1074 14.338455 0.83440477
5396.3486 13.038657 0.80698848
5397.5903 12.21766 0.79411757
5398.835 13.234031 0.81684381
5400.0767 12.965658 0.81026047
5401.3223 13.203153 0.82202554
5402.5645 12.748362 0.81041658
5403.8105 14.052265 0.82634598
5405.0537 13.591117 0.81715208
5406.2969 14.104424 0.84252095
5407.5439 14.384235 0.86173064
5408.7876 13.075139 0.85935062
5410.0352 11.4065 0.82934278
5411.2798 13.643717 0.86370784
5412.5273 12.614354 0.98493469
5413.7725 12.500681 0.96482795
5415.0181 12.721188 0.94204825
5416.2666 13.090511 0.80994684
5417.5127 14.424588 0.82067722
5418.7617 12.597226 0.81019127
5420.0083 13.201418 0.8401612
5421.2583 12.884148 0.83669007
5422.5054 12.947676 0.83668983
5423.7529 12.361006 0.82142121
5425.0034 12.888806 0.82291114
5426.2515 13.654922 0.84167767
5427.5029 14.280251 0.84823346
5428.7515 12.528502 0.81283408
5430.0034 11.705669 0.80973971
5431.2524 13.559459 0.85297489
5432.502 12.681406 0.84519744
5433.7549 11.66456 0.81987095
5435.0049 12.650965 0.81524366
5436.2578 13.169871 0.82045561
5437.5088 11.269044 0.81080288
5438.7627 11.811917 0.84682733
5440.0137 11.909586 0.81046706
5441.2651 12.375038 0.80266243
5442.52 12.028301 0.79245323
5443.772 11.074986 0.771415
5445.0273 13.054384 0.79952979
5446.2798 13.372188 0.81476307
5447.5356 13.993001 0.85040444
5448.7891 12.691049 0.88080257
5450.0425 12.778687 0.89356875
5451.2993 12.280162 0.88505191
5452.5532 11.197902 0.83102447
5453.8105 12.707332 0.80398226
5455.0654 12.666007 0.79290253
5456.3232 10.787725 0.78687644
5457.5786 13.265413 0.85378766
5458.834 11.915888 0.86392826
5460.0928 13.988228 0.94160837
5461.3486 12.570395 1.0495905
5462.6084 11.810809 1.0435126
5463.8647 11.308397 0.95929313
5465.125 12.176764 0.87809366
5466.3823 12.176915 0.82497263
5467.6396 12.314383 0.80397928
5468.9004 12.089107 0.79459238
5470.1587 11.333024 0.80505329
5471.4199 11.411852 0.81016165
5472.6787 11.683654 0.82782173
5473.9404 11.874665 0.84487557
5475.1997 11.742693 0.85388404
5476.4624 13.163583 0.84062475
5477.7222 12.901 0.80571955
5478.9824 10.898717 0.78076565
5480.2461 11.206025 0.80226707
5481.5068 12.299949 0.83403111
5482.7705 11.758536 0.83737832
5484.0322 11.077203 0.80581158
5485.2964 10.06772 0.77313691
5486.5586 11.174709 0.81146014
5487.8208 11.307943 0.8211509
5489.0859 12.172282 0.82978189
5490.3491 9.4577827 0.77948868
5491.6147 10.41698 0.76750731
5492.8784 13.038479 0.79806107
5494.145 11.138179 0.76577181
5495.4087 10.870686 0.75442117
5496.6729 11.415952 0.77447885
5497.9404 10.655462 0.77168602
5499.2056 10.699787 0.79171181
5500.4736 11.82063 0.81570745
5501.7388 11.38793 0.8128767
5503.0073 12.133205 0.82653892
5504.2734 11.163087 0.79905027
5505.5396 11.248774 0.77538311
5506.8096 11.14345 0.77632195
5508.0762 10.439975 0.76647782
5509.3462 11.955024 0.8048268
5510.6138 12.554169 0.81385219
5511.8843 11.956017 0.79078585
5513.1523 12.909866 0.79833317
5514.4209 11.374495 0.78668982
5515.6924 11.312887 0.80641353
5516.9614 11.741623 0.83240086
5518.2334 10.856432 0.80991852
5519.5029 12.742541 0.82169467
5520.7759 11.500597 0.78850007
5522.0459 10.187573 0.76189584
5523.3159 11.62322 0.78400445
5524.5898 12.566336 0.79785967
5525.8608 12.453601 0.80161905
5527.1348 11.04317 0.78385299
5528.4062 9.4509354 0.76491147
5529.6812 10.96119 0.77626663
5530.9536 12.298115 0.79546553
5532.2256 10.41071 0.76708227
5533.5015 11.336327 0.76600689
5534.7744 10.906818 0.76771528
5536.0508 10.628455 0.76497382
5537.3242 9.8842468 0.76553798
5538.6011 10.453417 0.78952157
5539.8755 10.652817 0.80344778
5541.1499 12.470661 0.83899051
5542.4277 11.043033 0.81206632
5543.7026 11.358269 0.82426715
5544.981 11.000566 0.81815827
5546.2568 11.36971 0.84723753
5547.5356 11.777762 0.82103562
5548.8115 11.2246 0.77390313
5550.0884 12.139225 0.7901032
5551.3682 10.98807 0.77803111
5552.645 10.487916 0.80424058
5553.9258 10.809157 0.8262015
5555.2031 12.083834 0.84501487
5556.4844 12.112337 0.82636905
5557.7627 11.558572 0.79291946
5559.041 11.876435 0.78486377
5560.3232 9.8270369 0.74988556
5561.6021 10.717669 0.75742209
5562.8848 10.616158 0.78004724
5564.1646 11.148982 0.82016391
5565.4473 13.009556 0.8480615
5566.728 10.638544 0.81180817
5568.0083 9.8816662 0.79549402
5569.2925 11.907499 0.82233441
5570.5737 10.597551 0.80077308
5571.8579 8.8757534 0.76308024
5573.1401 11.516904 0.78542924
5574.4253 11.096736 0.82627016
5575.7075 14.104041 1.1380275
5576.9932 -1.297135 3.2777119
5578.2764 -9.8439856 6.6809549
5579.5596 22.91165 5.100523
5580.8462 23.265314 2.9738348
5582.1299 7.2792387 1.8957878
5583.417 9.1719999 1.1570945
5584.7017 10.78228 0.90129822
5585.9893 11.116424 0.80801266
5587.2744 10.080242 0.78278375
5588.5601 10.655184 0.81204796
5589.8486 10.406319 0.81113398
5591.1348 9.0324373 0.7661311
5592.4238 9.8995867 0.80648744
5593.7104 10.198155 0.8234024
5595.0005 9.7834129 0.81786823
