# wavelength_A flux_1e-17 err_1e-17
4555.1216 -0.029571448 0.36421648
4556.1719 0.6205225 0.38252932
4557.2197 0.16611165 0.35580966
4558.2686 0.29597867 0.34671858
4559.3193 0.21913511 0.35566387
4560.3682 0.79193962 0.37135735
4561.4199 0.74055558 0.37421474
4562.4692 -0.11789481 0.37068027
4563.5215 -0.058401931 0.35742238
4564.5713 0.16271292 0.34993973
4565.6211 -1.1197579 0.32222944
4566.6743 -0.24102564 0.34538615
4567.7246 0.70787364 0.37143606
4568.7778 0.0026219627 0.35579738
4569.8291 -0.014517066 0.35445672
4570.8828 0.0650471 0.34121931
4571.9341 -0.49169794 0.33457634
4572.9888 0.21509495 0.33457148
4574.0405 0.83365196 0.34602529
4575.0928 0.054507006 0.32378423
4576.1479 -0.40698263 0.32333925
4577.2007 0.12350927 0.33353284
4578.2559 1.0099614 0.35834977
4579.3091 0.76847172 0.38243845
4580.3652 0.19972751 0.38890642
4581.4189 -0.39474732 0.38386524
4582.4731 0.65410811 0.3858496
4583.5298 -0.34529272 0.37495291
4584.584 0.27484518 0.3773742
4585.6411 0.25375241 0.36391619
4586.6963 0.65072125 0.34721625
4587.7539 0.97583109 0.35219631
4588.8091 0.28272751 0.35295406
4589.8647 0.20603304 0.37163308
4590.9233 0.68869549 0.37935528
4591.9795 0.15901896 0.37060001
4593.0386 -0.25892192 0.34663472
4594.0952 0.44248465 0.34611389
4595.1543 0.15631087 0.35535085
4596.2114 0.81371576 0.3494103
4597.269 0.63334084 0.32672325
4598.3291 0.56667471 0.32852638
4599.3867 0.4739404 0.34178385
4600.4473 0.18356262 0.35748374
4601.5059 0.72163862 0.36276495
4602.5669 0.12764674 0.36553943
4603.6255 0.064691328 0.35520476
4604.6846 0.14349063 0.34557602
4605.7466 -0.20471898 0.40367267
4606.8062 0.37203428 0.3501184
4607.8687 0.00067326101 0.33231607
4608.9287 -0.017606515 0.33684298
4609.9912 0.20262656 0.34105477
4611.0518 0.15824205 0.33983111
4612.1128 0.67044359 0.3334206
4613.1763 0.42925137 0.33943319
4614.2373 0.48547587 0.34321952
4615.3013 0.47973827 0.3518326
4616.3633 0.57563943 0.3657679
4617.4277 0.47073224 0.37881172
4618.4897 -0.70568478 0.35864574
4619.5522 -0.14142913 0.33658969
4620.6177 0.14781187 0.3344627
4621.6807 0.61840379 0.34185755
4622.7466 0.28638256 0.34956685
4623.8096 0.87397343 0.36182648
4624.876 -0.0032036675 0.3605873
4625.9399 -0.19402604 0.35778084
4627.0044 0.44269779 0.3914651
4628.0713 0.55046177 0.38584885
4629.1357 -0.13882388 0.35032427
4630.2031 -0.4223907 0.34398702
4631.2686 -0.24303807 0.34411433
4632.3364 -0.072959304 0.35566708
4633.4023 0.12398101 0.35298258
4634.4678 -0.15967597 0.35186574
4635.5366 0.86113471 0.35856649
4636.603 -0.023052877 0.33944324
4637.6724 -0.086867884 0.33173171
4638.7393 0.20248514 0.32978079
4639.8091 0.4992564 0.33536503
4640.8765 0.16429688 0.34643596
4641.9438 -0.27640897 0.34977746
4643.0142 0.097862512 0.34449118
4644.0825 0.65582484 0.33525285
4645.1533 -0.10975541 0.32366779
4646.2222 0.14221905 0.35430762
4647.2935 0.19313852 0.36412787
4648.3623 -0.1147548 0.35277325
4649.4316 -0.21303834 0.32360414
4650.5039 0.064522937 0.33534241
4651.5737 0.33939329 0.33434513
4652.6465 -0.036517113 0.34928378
4653.7168 -0.43557328 0.35129341
4654.79 -0.066908292 0.34463391
4655.8608 0.22227271 0.33164665
4656.9346 0.61847198 0.33922732
4658.0059 -0.10621963 0.33583128
4659.0771 -0.90679628 0.33816552
4660.1519 0.81626159 0.35230431
4661.2236 0.26315683 0.34244481
4662.2983 -0.41981441 0.33605996
4663.3711 -0.53020108 0.34427032
4664.4463 -0.15862305 0.35390022
4665.5195 -0.27433807 0.35733333
4666.5928 -0.062004216 0.3496758
4667.6689 0.48056912 0.35319498
4668.7427 0.83210725 0.35008803
4669.8193 0.53359336 0.35074523
4670.8936 0.77453148 0.34821969
4671.9707 0.30012357 0.34544778
4673.0454 -0.079608224 0.34823468
4674.1206 0.24228394 0.34740728
4675.1982 0.12145072 0.33642223
4676.2739 0.23717554 0.33573866
4677.3521 0.033278756 0.34414685
4678.4282 0.066544034 0.348548
4679.5073 0.030847516 0.33533913
4680.5835 0.26309311 0.34428662
4681.6602 0.42576092 0.35019588
4682.7397 -0.033065245 0.35406366
4683.8174 -0.039619893 0.36427072
4684.8975 1.627821 0.44380867
4685.9751 0.64938736 0.44686505
4687.0557 0.63405579 0.38224408
4688.1338 -0.14014977 0.37088802
4689.2124 0.33614358 0.36701506
4690.2935 0.10081974 0.36775088
4691.3726 0.73532534 0.34780568
4692.4546 0.53681344 0.33986923
4693.5342 -0.28077602 0.3185502
4694.6162 0.58584517 0.34411868
4695.6963 0.47540909 0.34630513
4696.7764 0.25728613 0.34130174
4697.8594 0.037324879 0.32777539
4698.9404 -0.24858668 0.32457751
4700.0239 0.2455484 0.32890806
4701.105 -0.25382084 0.32148021
4702.189 0.097240888 0.33314928
4703.271 -0.28828326 0.32957503
4704.353 0.35481822 0.33266157
4705.4375 0.29318318 0.33576798
4706.52 0.38823152 0.33593714
4707.6055 0.6166482 0.34060687
4708.6885 0.5854398 0.331278
4709.7744 -1.0837672 0.31368238
4710.8579 -0.099907875 0.33702031
4711.9414 0.92165291 0.34364912
4713.0283 -0.28798482 0.33011445
4714.1123 -0.064234689 0.32299042
4715.1992 1.0719912 0.34139466
4716.2842 0.26322564 0.32459429
4717.3716 0.20819381 0.3327474
4718.457 0.63713676 0.33069643
4719.5425 0.44716772 0.32897887
4720.6309 -0.13918054 0.31465173
4721.7168 -0.35977051 0.32271144
4722.8057 0.31318018 0.33705732
4723.8921 1.0088038 0.35604054
4724.9814 0.53744936 0.34862649
4726.0684 -0.44204786 0.32969117
4727.1553 0.36497831 0.32780018
4728.2456 0.58529419 0.33741623
4729.3335 0.9072777 0.34990817
4730.4238 -0.62450641 0.347671
4731.5122 0.20115091 0.35659057
4732.603 -0.059724052 0.35778844
4733.6919 0.1915084 0.34826052
4734.7808 0.23163766 0.33614278
4735.8726 0.19706969 0.33392408
4736.9624 0.86225885 0.34644201
4738.0547 0.41558984 0.36645922
4739.1445 -0.086514652 0.38185009
4740.2373 0.27252749 0.3613303
4741.3276 -0.077200159 0.33312076
4742.4214 0.34865364 0.33204746
4743.5122 0.077513792 0.33460957
4744.6035 0.59236425 0.33559889
4745.6973 0.1298281 0.346349
4746.7891 -0.19003578 0.35498333
4747.8838 0.40427509 0.36963624
4748.9761 0.044122368 0.35636508
4750.0713 0.42715082 0.34520268
4751.1641 0.48385191 0.3701072
4752.2568 -0.36324152 0.39434251
4753.3525 0.017824823 0.36417571
4754.4463 -0.39161709 0.33525759
4755.5425 -0.54906535 0.3228499
4756.6367 0.57975417 0.32582247
4757.7334 0.019312035 0.32802254
4758.8281 0.85252672 0.34894159
4759.9229 0.6846633 0.36127365
4761.0205 0.23877326 0.35078642
4762.1157 0.61913526 0.34306607
4763.2139 0.23076345 0.34046215
4764.3096 -0.25236341 0.33621949
4765.4082 1.0131775 0.3477197
4766.5044 0.47680634 0.33820125
4767.6011 0.33227891 0.33252326
4768.7002 0.3910872 0.31925175
4769.7974 0.35077727 0.32674837
4770.8975 0.33140585 0.32576603
4771.9951 0.55335552 0.33083147
4773.0952 0.028976737 0.33831757
4774.1934 -0.23535672 0.35880366
4775.2915 0.46894416 0.35167256
4776.3926 0.2071788 0.33941936
4777.4917 0.42070657 0.35245314
4778.5933 1.2880615 0.40276751
4779.6924 0.86726224 0.41450623
4780.7949 0.59547812 0.38608253
4781.8945 0.62148696 0.39010271
4782.9946 0.34785578 0.35553628
4784.0977 0.23519933 0.36827141
4785.1982 0.35734335 0.37459135
4786.3018 0.22434054 0.36803594
4787.4028 0.8857463 0.36650354
4788.5068 0.68487084 0.3595728
4789.6084 -0.073264815 0.34339833
4790.71 0.39722323 0.33243212
4791.8149 0.76524693 0.32465795
4792.917 -0.25958371 0.30767673
4794.0225 -0.050823949 0.32428712
4795.1255 0.47125518 0.35848346
4796.231 -0.42226902 0.34766683
4797.3345 0.47966972 0.35502079
4798.438 -0.16256556 0.35941982
4799.5444 -0.29984289 0.34841713
4800.6489 0.58205038 0.43656901
4801.7559 -0.10786566 0.42607507
4802.8604 0.097583577 0.39414942
4803.9678 0.71860182 0.37825754
4805.0732 0.045757007 0.33718204
4806.1782 0.25919321 0.35582143
4807.2866 0.42404589 0.35754266
4808.3926 -0.52576202 0.33200145
4809.5015 -0.17868198 0.33056501
4810.6079 0.33813405 0.33277068
4811.7173 -0.40534398 0.32792211
4812.8242 0.57956719 0.32473728
4813.9312 -0.051119518 0.32535124
4815.0415 1.0534012 0.35405442
4816.1489 0.43238845 0.35655865
4817.2598 0.37843394 0.34930974
4818.3677 0.26317543 0.34648514
4819.479 0.12332574 0.34657967
4820.5879 -0.30847877 0.34423274
4821.6968 -0.053199336 0.3353622
4822.8086 0.22080849 0.33052549
4823.918 -0.33815202 0.33304703
4825.0303 1.1881078 0.35102326
4826.1401 -0.24936032 0.34883317
4827.2534 0.45640659 0.35834745
4828.3638 0.99956357 0.35983297
4829.4771 -0.47330216 0.33837205
4830.5884 -1.1065536 0.31904915
4831.6992 0.38630638 0.32845196
4832.8135 0.38293311 0.34995076
4833.9253 -0.031701297 0.34945309
4835.04 0.53550524 0.35431585
4836.1523 0.054058474 0.35732642
4837.2676 -0.253207 0.34207416
4838.3804 0.20582162 0.34297788
4839.4937 0.3069267 0.33449101
4840.6094 0.31418732 0.34456947
4841.7231 0.042734955 0.34411252
4842.8394 0.058953095 0.35872242
4843.9536 -0.31054848 0.35891235
4845.0708 0.19385181 0.35148278
4846.1851 -0.13524349 0.33816776
4847.3003 -0.45053151 0.32672659
4848.418 0.2365807 0.33594388
4849.5332 0.36412984 0.33632007
4850.6514 0.18243024 0.33310181
4851.7676 0.18021441 0.33965775
4852.8862 0.69930208 0.36878231
4854.0024 -0.19247076 0.37680563
4855.1191 0.84023833 0.37709197
4856.2388 0.65378815 0.36199784
4857.356 0.21909602 0.35206074
4858.4761 0.43683684 0.35348612
4859.5938 0.014210518 0.34840721
4860.7144 -0.39767385 0.35409683
4861.8325 0.65922087 0.36773738
4862.9512 0.69076765 0.36871392
4864.0723 0.063978836 0.35129699
4865.1914 0.066026025 0.32564837
4866.3135 0.65589029 0.33161491
4867.4326 0.42191979 0.33726612
4868.5552 0.17027429 0.34349862
4869.6753 0.31662896 0.35520011
4870.7954 0.07439395 0.34894252
4871.9189 -0.56148767 0.32117146
4873.0396 -0.57758743 0.32296273
4874.1631 -0.13894129 0.33315232
4875.2847 0.21022286 0.34854823
4876.4087 0.8112433 0.35792726
4877.5308 1.0374688 0.35390729
4878.6528 0.42781994 0.34646112
4879.7778 0.035841502 0.34929314
4880.9004 0.26444754 0.35349819
4882.0259 -0.080416553 0.34921971
4883.1489 0.33480349 0.36462992
4884.2749 -0.33047658 0.35397378
4885.3984 0.29203668 0.38232967
4886.5225 0.67111933 0.40360489
4887.6494 0.42536184 0.40751728
4888.7734 0.26865155 0.39643663
4889.9009 0.79408342 0.38695469
4891.0259 0.58932102 0.37130573
4892.1538 0.17565307 0.3612192
4893.2793 0.13492531 0.35049009
4894.4048 -0.047227364 0.35010383
4895.5337 -0.21159443 0.34740314
4896.6597 0.37101656 0.35224035
4897.7891 -0.33747473 0.33725899
4898.9155 -0.30169126 0.33724895
4900.0454 0.8456912 0.35116094
4901.1724 0.16462086 0.34955609
4902.2998 0.47817475 0.36648154
4903.4307 0.76776695 0.36202341
4904.5586 1.1521336 0.35882315
4905.6895 0.24394394 0.35215601
4906.8179 -0.13061228 0.34880638
4907.9497 0.59761393 0.36334205
4909.0786 1.2147734 0.36746192
4910.208 0.47801632 0.33430767
4911.3403 0.053891324 0.3343882
4912.4702 0.61781275 0.34816378
4913.603 0.55696195 0.36074203
4914.7334 -0.069685258 0.33829021
4915.8667 0.43382102 0.34160823
4916.9976 0.71655047 0.33958259
4918.1313 -0.13899732 0.3327114
4919.2627 -0.38011751 0.32704577
4920.3945 -0.069126539 0.33591843
4921.5288 0.6683355 0.33986381
4922.6611 0.83163095 0.33143517
4923.7964 0.056462891 0.34553379
4924.9292 0.57631475 0.36099142
4926.0649 0.1117714 0.35646695
4927.1978 0.30514306 0.33487535
4928.3315 0.31734413 0.32425529
4929.4678 -0.40370035 0.31679881
4930.6021 -0.6121825 0.31055632
4931.7388 0.28997087 0.31679109
4932.8735 0.42506856 0.32601133
4934.0107 0.64656925 0.33150846
4935.146 0.53893375 0.32823572
4936.2812 -0.18023297 0.31678286
4937.4194 -0.022333043 0.3160775
4938.5557 -0.15324818 0.31594968
4939.6943 -0.19787356 0.32211468
4940.8306 0.48211014 0.34113109
4941.9702 0.11538247 0.34954566
4943.1069 -0.36853001 0.35307196
4944.2441 -0.080933541 0.34960479
4945.3843 0.37979329 0.32755151
4946.522 -0.16748264 0.31548703
4947.6626 0.046787113 0.3277894
4948.8008 -0.11494226 0.35679501
4949.9419 0.78734273 0.37469023
4951.0806 -0.58032978 0.36262426
4952.2197 0.27637041 0.35008121
4953.3618 0.83933425 0.34463465
4954.501 0.16645074 0.33362061
4955.6436 0.025214987 0.33357164
4956.7837 -0.068512872 0.33605909
4957.9268 0.46515372 0.33974344
4959.0674 -0.014578726 0.32580015
4960.208 0.1128455 0.31485915
4961.3521 1.0212384 0.32607049
4962.4932 -0.14174852 0.32520303
4963.6377 -0.34005529 0.32733113
4964.7793 0.32452598 0.34490693
4965.9243 -0.31883335 0.34000486
4967.0669 -0.19440682 0.34779173
4968.2095 0.56413388 0.35446063
4969.355 0.25294322 0.35702991
4970.498 0.013594585 0.35085687
4971.6445 0.26360759 0.34113938
4972.7881 0.53402507 0.33280107
4973.9351 0.87483877 0.35591727
4975.0791 0.45696813 0.36716184
4976.2236 0.084188461 0.36049414
4977.3711 0.30838239 0.34529307
4978.5161 0.2813741 0.34295374
4979.6641 0.0085671255 0.34762457
4980.8096 0.17385417 0.3603431
4981.9585 -0.085747004 0.36520559
4983.1045 -0.48804533 0.35956791
4984.251 -0.18778373 0.35107061
4985.4004 -0.20307715 0.32772142
4986.5469 -0.34912041 0.32944304
4987.6968 0.86528975 0.34313226
4988.8442 0.25217628 0.3606346
4989.9946 0.73041904 0.36422986
4991.1426 0.091706835 0.35068262
4992.291 1.0433459 0.35296711
4993.4419 0.12367911 0.35356691
4994.5908 -0.19016403 0.35396045
4995.7427 -0.64780068 0.34912571
4996.8921 0.94732916 0.34566087
4998.0439 1.0837241 0.34450385
4999.1938 -0.33049697 0.33394372
5000.3438 0.47334003 0.34485191
5001.4971 0.39992264 0.35155398
5002.6475 0.22926381 0.33238485
5003.8013 0.43640226 0.32334182
5004.9521 -0.10509833 0.31349289
5006.1064 0.0035278576 0.31227735
5007.2583 -0.50523257 0.31269065
5008.4126 0.48443145 0.32870454
5009.5649 -0.090755761 0.33093977
5010.7173 0.39751837 0.3326422
5011.873 0.42126831 0.32203808
5013.0259 0.4440645 0.31596774
5014.1816 0.15873004 0.31305349
5015.3354 0.18403886 0.31098443
5016.4917 0.10363699 0.31574315
5017.646 0.39128757 0.33372226
5018.8003 0.032459762 0.32365546
5019.9575 -0.40558022 0.31267348
5021.1123 0.71733302 0.32635713
5022.27 0.26585355 0.31821191
5023.4258 0.5095607 0.32661632
5024.584 0.20800789 0.316075
5025.7397 0.0045457003 0.33002493
5026.896 0.7499519 0.35155362
5028.0552 0.047284685 0.33335313
5029.2119 0.41912293 0.34258786
5030.3716 0.60162777 0.33573049
5031.5288 -0.032986488 0.32317889
5032.689 0.059292864 0.31136537
5033.8472 -0.13021617 0.3165198
5035.0049 0.2521438 0.31514063
5036.166 -0.21293871 0.37333629
5037.3247 -0.36368158 0.36998764
5038.4863 0.67218018 0.39147025
5039.6455 0.38250494 0.31098658
5040.8076 0.2600705 0.32035968
5041.9668 0.090080142 0.30846187
5043.127 -0.36556557 0.29744133
5044.29 0.0061998256 0.30141297
5045.4502 -0.31681159 0.31824648
5046.6138 -0.033553146 0.32356602
5047.7749 0.25707594 0.33076134
5048.939 0.15496407 0.31166235
5050.1001 0.5292958 0.30988318
5051.2622 0.10470791 0.30728847
5052.4268 0.19642939 0.31636059
5053.5894 0.67105341 0.3173444
5054.7544 0.97590095 0.33132303
5055.9175 0.47278965 0.32753015
5057.083 0.58688307 0.41758016
5058.2466 0.7066431 0.42218715
5059.4102 0.11871292 0.33899212
5060.5771 0.033086069 0.34722576
5061.7412 -0.064627528 0.34435627
5062.9082 0.076665856 0.33604255
5064.0732 0.042840209 0.31509897
5065.2407 0.04805268 0.30849427
5066.4062 1.2893916 0.31931543
5067.5718 -0.38845769 0.29400975
5068.7402 0.057229605 0.31588247
5069.9062 0.31278622 0.32585102
5071.0752 0.54898024 0.33087969
5072.2417 0.042461473 0.31280184
5073.4116 -0.24247934 0.30750242
5074.5786 0.35977745 0.32174507
5075.7461 0.21424927 0.31243941
5076.9165 -0.33009499 0.30949539
5078.0845 0.17586583 0.31051725
5079.2554 0.069418803 0.31651559
5080.4238 -0.0092218462 0.32940656
5081.5957 0.28341684 0.34771395
5082.7646 -0.034991816 0.34760538
5083.9336 0.1065644 0.34344313
5085.106 1.3628826 0.34258303
5086.2759 -0.36626065 0.32663015
5087.4487 0.26306909 0.35305676
5088.6191 0.25726557 0.35831156
5089.7925 0.45558715 0.34034017
5090.9634 0.043671414 0.32137218
5092.1348 -0.24960843 0.31623891
5093.3091 -0.022668084 0.31773296
5094.4805 -0.022143645 0.31680587
5095.6553 -0.42805347 0.30761638
5096.8276 -0.65280497 0.30637759
5098.0029 0.57004863 0.31636113
5099.1758 -0.051652037 0.31260332
5100.3516 0.42433903 0.33125323
5101.5249 0.31517741 0.33929071
5102.6987 -0.12950884 0.33971429
5103.875 0.62088877 0.32405874
5105.0493 0.046210855 0.30862868
5106.2266 0.6464932 0.31161138
5107.4014 0.82864702 0.3290031
5108.5791 0.23313615 0.32553631
5109.7544 0.27397764 0.3103708
5110.9297 -0.16525017 0.30054414
5112.1084 0.049301781 0.31618273
5113.2842 0.45326442 0.33612624
5114.4634 -0.14559655 0.33399031
5115.6401 0.80205178 0.32201242
5116.8198 0.80395192 0.31290701
5117.9966 0.19617042 0.31326744
5119.1743 -0.055776421 0.31812739
5120.3545 0.49857545 0.33840525
5121.5327 0.43390298 0.34255818
5122.7134 1.3615162 0.34642678
5123.8921 1.1620318 0.34232491
5125.0737 0.75882244 0.33445287
5126.2524 0.25807607 0.32632774
5127.4321 0.43459684 0.31898415
5128.6143 0.31054768 0.35647002
5129.7939 -0.73443234 0.36192033
5130.9771 0.82599992 0.38320047
5132.1572 -0.051508043 0.3261061
5133.3408 0.30210674 0.33446783
5134.522 0.29206696 0.33651
5135.7031 0.029607641 0.32071146
5136.8872 0.47462469 0.31565481
5138.0688 0.5380044 0.31700426
5139.2539 0.33308542 0.32499793
5140.436 0.343375 0.33227399
5141.6216 0.0030428518 0.32062584
5142.8042 0.45704982 0.31770176
5143.9873 -0.3900508 0.31436813
5145.1738 0.21479228 0.32011268
5146.3574 -0.14267431 0.32130757
5147.5439 0.20313874 0.32897359
5148.728 -0.23825191 0.32300234
5149.9155 -0.019086374 0.32207981
5151.1001 0.46362144 0.31833702
5152.2852 0.19246559 0.32216185
5153.4731 0.044479921 0.33269161
5154.6587 -0.45469472 0.33421594
5155.8477 0.10212423 0.33643228
5157.0337 0.046847127 0.3397702
5158.2227 -0.17466696 0.32400146
5159.4097 0.76263064 0.3281717
5160.5962 0.75855625 0.32668877
5161.7861 0.13452603 0.30756524
5162.9736 -0.54019111 0.30500144
5164.1646 0.21821617 0.32540995
5165.3525 -0.27195856 0.31332624
5166.5435 0.33267874 0.30836618
5167.7319 0.23429117 0.31488466
5168.9209 0.56715864 0.32040888
5170.1128 -0.0732508 0.31605211
5171.3022 0.33898798 0.32556087
5172.4946 0.057368666 0.32189944
5173.6846 0.36325219 0.32457346
5174.8779 0.15210575 0.32845563
5176.0684 -0.23875609 0.32800227
5177.2588 0.57632446 0.32495829
5178.4526 0.46210307 0.32766217
5179.644 -0.1633804 0.31809407
5180.8384 0.38111559 0.31710595
5182.0303 0.33963448 0.31541234
5183.2251 0.51557374 0.31610104
5184.4175 -0.12371635 0.31268784
5185.6104 0.86174893 0.324056
5186.8062 0.98046857 0.32683504
5187.9995 -0.041374434 0.31396037
5189.1958 -0.37872031 0.31115332
5190.3896 -0.21795298 0.32350692
5191.5864 0.31709534 0.33887854
5192.7808 -0.13651103 0.32394382
5193.978 -0.27090317 0.30115467
5195.1729 -0.11526005 0.29818717
5196.3682 0.50775748 0.3223055
5197.5664 0.14100713 0.3335833
5198.7622 0.063668303 0.34805986
5199.9609 0.43442115 0.3475967
5201.1572 -0.053045791 0.33933982
5202.3564 0.70082092 0.33966413
5203.5532 0.7166304 0.32918563
5204.7505 0.67027581 0.33817601
5205.9507 0.58316284 0.33404398
5207.1484 0.27187663 0.32043117
5208.3491 0.43827525 0.31203896
5209.5474 0.80193663 0.31231037
5210.7485 -0.27805278 0.30451208
5211.9473 0.48413935 0.30741605
5213.146 -0.21824448 0.30764487
5214.3481 -0.054451331 0.31466633
5215.5479 0.92172134 0.31225368
5216.7505 0.49876529 0.31430534
5217.9507 -0.31916112 0.31435931
5219.1538 0.15390913 0.3402178
5220.3545 0.68290383 0.34838998
5221.5557 -0.14230877 0.31744781
5222.7598 -0.12453919 0.31820592
5223.9609 0.47163308 0.35396069
5225.1655 0.34550649 0.37227744
5226.3677 0.54588097 0.35130516
5227.5728 0.13209923 0.3086246
5228.7754 -0.32927358 0.30104738
5229.9785 0.18807906 0.30801496
5231.1846 0.48256019 0.32488325
5232.3877 0.46534809 0.32244691
5233.5942 0.5787431 0.3238022
5234.7983 0.92929006 0.32013619
5236.0054 0.070673026 0.30583405
5237.21 0.012003515 0.31515318
5238.415 0.34634617 0.32788539
5239.623 0.41293243 0.34515825
5240.8281 0.25366369 0.35800415
5242.0366 0.16883546 0.35017949
5243.2427 1.007736 0.35679793
5244.4517 0.56724083 0.34621108
5245.6582 -0.53515095 0.32072932
5246.8652 0.086857863 0.3433001
5248.0747 0.71119177 0.34610927
5249.2822 0.85444707 0.33578792
5250.4927 0.58078271 0.31161559
5251.7007 0.34851387 0.31402901
5252.9116 0.42086881 0.31822506
5254.1201 0.47726282 0.31992805
5255.3286 0.4355256 0.32189685
5256.5405 -0.3373979 0.33716631
5257.75 -0.31198558 0.3535412
5258.9624 0.42834771 0.35997421
5260.1724 0.010275999 0.33456266
5261.3853 0.11354045 0.32587564
5262.5957 0.43958929 0.31762278
5263.8062 -0.36035851 0.30169573
5265.02 0.10409287 0.29853058
5266.231 0.97185582 0.30938387
5267.4458 0.9484356 0.30932227
5268.6572 0.23296811 0.31228486
5269.8721 0.73706251 0.32020235
5271.0845 0.54295331 0.32914528
5272.2974 0.7134732 0.33429536
5273.5132 0.29980218 0.32567188
5274.7261 0.19830932 0.31285843
5275.9424 -0.062544428 0.31414747
5277.1562 0.88912362 0.3391673
5278.373 0.71485221 0.36741564
5279.5874 0.55468094 0.37310049
5280.8047 0.42233253 0.35703263
5282.0195 0.1724961 0.3331176
5283.2349 0.53905129 0.32377663
5284.4531 0.42874691 0.32583201
5285.6689 -0.13391097 0.33502123
5286.8877 1.1124024 0.35382983
5288.104 0.68706703 0.35652089
5289.3232 0.60079896 0.35382894
5290.54 0.41290963 0.34724256
5291.7573 0.11260076 0.32352462
5292.9775 0.062172707 0.31342542
5294.1953 0.46598712 0.31592622
5295.416 0.53097779 0.32174033
5296.6343 0.77130312 0.3356775
5297.8555 0.037311248 0.32643464
5299.0742 0.24569352 0.32001206
5300.2935 0.47332585 0.32754511
5301.5156 0.10847867 0.32789648
5302.7354 0.15338503 0.32190612
5303.958 0.01381264 0.32897538
5305.1782 0.13195923 0.33745977
5306.4014 0.31697139 0.34310335
5307.6221 0.30349776 0.3504774
5308.8433 0.47981256 0.34563923
5310.0674 0.56021971 0.33439806
5311.2891 0.58908498 0.32888913
5312.5137 0.96272498 0.32734543
5313.7358 0.55099422 0.32596931
5314.9614 0.093212962 0.33922514
5316.1841 0.41681322 0.33196878
5317.4072 0.16765317 0.31937927
5318.6333 -0.10066894 0.31705052
5319.8569 0.58710533 0.32474464
5321.0835 0.90411198 0.34391019
5322.3076 0.5422948 0.33398697
5323.5347 0.24047583 0.33804187
5324.7598 0.42651373 0.34077597
5325.9844 0.29815009 0.34896591
5327.2129 0.12045673 0.32763991
5328.438 0.81776994 0.32257134
5329.667 0.90096575 0.31753013
5330.8931 0.68734634 0.32756224
5332.1221 0.98464477 0.34001392
5333.3491 0.14924484 0.32339481
5334.5757 0.55492944 0.31801754
5335.8062 0.29481757 0.32524464
5337.0337 0.9806574 0.32925454
5338.2642 0.87445819 0.32698441
5339.4922 0.56208056 0.32960904
5340.7236 0.75971061 0.33843178
5341.9521 0.10015913 0.33656156
5343.1812 0.9176318 0.34878954
5344.4131 0.64574319 0.3307128
5345.6426 0.78756052 0.32734329
5346.8755 0.68325353 0.32543328
5348.1055 -0.067333177 0.31797317
5349.3389 0.1693653 0.32663926
5350.5693 1.3082416 0.33531755
5351.8003 -0.40742379 0.39522699
5353.0342 -0.65588629 0.40006208
5354.2656 0.64324093 0.32928303
5355.5005 0.21187307 0.32633936
5356.7324 1.0596452 0.33522025
5357.9678 1.0060166 0.35932603
5359.2002 0.80705738 0.38558659
5360.4331 0.47500148 0.38112885
5361.6694 0.63807851 0.34014577
5362.9028 -0.20693171 0.30377969
5364.1392 0.1626983 0.3069168
5365.3735 0.72236973 0.31423303
5366.6108 0.40802577 0.30842012
5367.8452 0.11935958 0.31402016
5369.0801 0.53402352 0.32163888
5370.3184 1.2394691 0.3534241
5371.5537 0.95997316 0.35197341
5372.7925 0.10024354 0.32620576
5374.0283 0.29590189 0.32919714
5375.2676 0.13769782 0.3209821
5376.5039 0.64425129 0.32967159
5377.7441 0.17015225 0.33623815
5378.981 0.98333162 0.34456766
5380.2183 0.53942502 0.32938692
5381.459 0.27148655 0.31413266
5382.6973 1.4182993 0.33343524
5383.9385 -0.44985914 0.32307553
5385.1768 1.0982126 0.35344538
5386.4189 0.52186304 0.35198545
5387.6577 0.64080971 0.33940217
5388.8975 1.1029582 0.3297886
5390.1401 0.84399408 0.32537127
5391.3799 0.79354507 0.34224269
5392.623 0.74677134 0.34178036
5393.8638 1.4181498 0.33748192
5395.1074 1.0863103 0.34125453
5396.3486 0.47477359 0.34049863
5397.5903 1.4101201 0.34864083
5398.835 0.67905331 0.34382975
5400.0767 1.1288681 0.41883865
5401.3223 1.4016544 0.42219129
5402.5645 0.52778113 0.34147763
5403.8105 0.3680453 0.32492611
5405.0537 0.79078925 0.32484081
5406.2969 0.34055474 0.33265036
5407.5439 1.0411141 0.33945507
5408.7876 0.53923178 0.33981583
5410.0352 -0.38721454 0.40490121
5411.2798 0.0072167087 0.42918378
5412.5273 0.28165698 0.4246901
5413.7725 0.23075673 0.33272657
5415.0181 0.53588182 0.33859023
5416.2666 1.3527427 0.35472468
5417.5127 1.5885183 0.36418432
5418.7617 1.2065537 0.35006908
5420.0083 0.74136889 0.33989295
5421.2583 0.35408917 0.32782906
5422.5054 0.43993568 0.32385242
5423.7529 0.80168182 0.33308125
5425.0034 1.3822502 0.34018213
5426.2515 0.52604651 0.32632527
5427.5029 0.62976468 0.31710428
5428.7515 -0.043497704 0.31637555
5430.0034 1.6093781 0.38422993
5431.2524 0.48326358 0.39661413
5432.502 0.31946826 0.33628073
5433.7549 0.59030288 0.33572388
5435.0049 0.42476064 0.33649001
5436.2578 0.28376245 0.3372283
